episode,step,ego_pos_x,ego_pos_y,other_pos_x,other_pos_y,ego_action,other_action,reward,current_model_id,current_model_name,true_model_id,true_model_name,log_lik_per_step,distance
7,3,12.516096115112305,14.567201614379883,4.712657451629639,15.428038597106934,3,2,0.0,0,evasive,0,evasive,0.0,7.8507767313538315
7,4,11.516096115112305,14.567201614379883,4.712657451629639,14.428038597106934,3,2,0.0,0,evasive,0,evasive,0.0,6.804861790892399
7,5,10.516096115112305,14.567201614379883,4.712657451629639,13.428038597106934,3,2,0.0,0,evasive,0,evasive,0.0,5.914185717470147
7,6,9.516096115112305,14.567201614379883,4.712657451629639,12.428038597106934,3,0,0.0,0,evasive,0,evasive,0.0,5.258235579384824
7,7,8.516096115112305,14.567201614379883,4.712657451629639,12.428038597106934,3,0,0.0,0,evasive,0,evasive,0.0,4.363732815072792
7,8,7.5160956382751465,14.567201614379883,4.712657451629639,12.428038597106934,3,3,0.0,0,evasive,0,evasive,0.0,3.5263698162289447
7,9,6.5160956382751465,14.567201614379883,3.7126576900482178,12.428038597106934,3,3,0.0,0,evasive,0,evasive,0.0,3.5263696266879228
7,10,5.5160956382751465,14.567201614379883,2.7126576900482178,12.428038597106934,4,1,0.0,0,evasive,0,evasive,0.0,3.5263696266879228
7,11,6.5160956382751465,14.567201614379883,2.7126576900482178,13.428038597106934,3,2,0.0,0,evasive,0,evasive,0.0,3.9703693286563504
7,12,5.5160956382751465,14.567201614379883,2.7126576900482178,12.428038597106934,4,2,0.0,0,evasive,0,evasive,0.0,3.5263696266879228
7,13,6.5160956382751465,14.567201614379883,2.7126576900482178,11.428038597106934,3,2,0.0,0,evasive,0,evasive,0.0,4.931580342550132
7,14,5.5160956382751465,14.567201614379883,2.7126576900482178,10.428038597106934,4,1,0.0,0,evasive,0,evasive,0.0,4.999193416254157
7,15,6.5160956382751465,14.567201614379883,2.7126576900482178,11.428038597106934,3,4,0.0,0,evasive,0,evasive,0.0,4.931580342550132
7,16,5.5160956382751465,14.567201614379883,3.7126576900482178,11.428038597106934,4,2,0.0,0,evasive,0,evasive,0.0,3.6203222069477685
7,17,6.5160956382751465,14.567201614379883,3.7126576900482178,10.428038597106934,3,4,0.0,0,evasive,0,evasive,0.0,4.999193416254157
7,18,5.5160956382751465,14.567201614379883,4.712657451629639,10.428038597106934,4,1,0.0,0,evasive,0,evasive,0.0,4.216418314555653
7,19,6.5160956382751465,14.567201614379883,4.712657451629639,11.428038597106934,3,2,0.0,0,evasive,0,evasive,0.0,3.6203223257143065
7,20,5.5160956382751465,14.567201614379883,4.712657451629639,10.428038597106934,4,3,0.0,0,evasive,0,evasive,0.0,4.216418314555653
7,21,6.5160956382751465,14.567201614379883,3.7126576900482178,10.428038597106934,3,1,0.0,0,evasive,0,evasive,0.0,4.999193416254157
7,22,5.5160956382751465,14.567201614379883,3.7126576900482178,11.428038597106934,4,3,0.0,0,evasive,0,evasive,0.0,3.6203222069477685
7,23,6.5160956382751465,14.567201614379883,2.7126576900482178,11.428038597106934,3,0,0.0,0,evasive,0,evasive,0.0,4.931580342550132
7,24,5.5160956382751465,14.567201614379883,2.7126576900482178,11.428038597106934,4,2,0.0,0,evasive,0,evasive,0.0,4.208753827271561
7,25,6.5160956382751465,14.567201614379883,2.7126576900482178,10.428038597106934,3,2,0.0,0,evasive,0,evasive,0.0,5.621281945390462
7,26,5.5160956382751465,14.567201614379883,2.7126576900482178,9.428038597106934,4,2,0.0,0,evasive,0,evasive,0.0,5.854080700474227
7,27,6.5160956382751465,14.567201614379883,2.7126576900482178,8.428038597106934,3,2,0.0,0,evasive,0,evasive,0.0,7.221873910465661
7,28,5.5160956382751465,14.567201614379883,2.7126576900482178,7.428038120269775,4,3,0.0,0,evasive,0,evasive,0.0,7.669870906683713
7,29,6.5160956382751465,14.567201614379883,1.7126576900482178,7.428038120269775,3,2,0.0,0,evasive,0,evasive,0.0,8.604688926283213
7,30,5.5160956382751465,14.567201614379883,1.7126576900482178,6.428038120269775,2,1,0.0,0,evasive,0,evasive,0.0,8.98399257623621
7,31,5.5160956382751465,13.567201614379883,1.7126576900482178,7.428038120269775,1,3,0.0,0,evasive,0,evasive,0.0,7.2218743158148975
7,32,5.5160956382751465,14.567201614379883,0.7126576900482178,7.428038120269775,4,4,0.0,0,evasive,1,territorial,0.0,8.604688926283213
7,33,6.5160956382751465,14.567201614379883,1.7126576900482178,7.428038120269775,3,4,0.0,0,evasive,1,territorial,0.0,8.604688926283213
7,34,5.5160956382751465,14.567201614379883,2.7126576900482178,7.428038120269775,4,4,0.0,0,evasive,1,territorial,0.0,7.669870906683713
7,35,6.5160956382751465,14.567201614379883,3.7126576900482178,7.428038120269775,3,4,0.0,0,evasive,1,territorial,0.0,7.669870906683713
7,36,5.5160956382751465,14.567201614379883,4.712657451629639,7.428038120269775,4,4,0.0,0,evasive,1,territorial,0.0,7.184230530501834
7,37,6.5160956382751465,14.567201614379883,5.712657451629639,7.428038120269775,3,0,0.0,0,evasive,1,territorial,0.0,7.184230530501834
7,38,5.5160956382751465,14.567201614379883,5.712657451629639,7.428038120269775,4,4,0.0,0,evasive,1,territorial,0.0,7.141868939017549
7,39,6.5160956382751465,14.567201614379883,6.712657451629639,7.428038120269775,3,3,0.0,0,evasive,1,territorial,0.0,7.141868939017549
7,40,5.5160956382751465,14.567201614379883,5.712657451629639,7.428038120269775,4,4,0.0,0,evasive,1,territorial,0.0,7.141868939017549
7,41,6.5160956382751465,14.567201614379883,6.712657451629639,7.428038120269775,3,0,0.0,0,evasive,1,territorial,0.0,7.141868939017549
7,42,5.5160956382751465,14.567201614379883,6.712657451629639,7.428038120269775,4,0,0.0,0,evasive,1,territorial,0.0,7.238744060181478
7,43,6.5160956382751465,14.567201614379883,6.712657451629639,7.428038120269775,3,1,0.0,0,evasive,1,territorial,0.0,7.141868939017549
7,44,5.5160956382751465,14.567201614379883,6.712657451629639,8.428038597106934,4,2,0.0,0,evasive,1,territorial,0.0,6.254684862231677
7,45,6.5160956382751465,14.567201614379883,6.712657451629639,7.428038120269775,2,4,0.0,0,evasive,1,territorial,0.0,7.141868939017549
7,46,6.5160956382751465,13.567201614379883,7.712657451629639,7.428038120269775,1,2,0.0,0,evasive,1,territorial,0.0,6.25468533026182
7,47,6.5160956382751465,14.567201614379883,7.712657451629639,6.428038120269775,3,0,0.0,0,evasive,1,territorial,0.0,8.226648318545825
7,48,5.5160956382751465,14.567201614379883,7.712657451629639,6.428038120269775,4,1,0.0,0,evasive,1,territorial,0.0,8.430353858750049
7,49,6.5160956382751465,14.567201614379883,7.712657451629639,7.428038120269775,3,2,0.0,0,evasive,1,territorial,0.0,7.238744060181478
8,0,8.746960639953613,3.407198429107666,5.864412307739258,5.868930339813232,3,3,0.0,0,evasive,0,evasive,0.0,3.79067393582432
8,1,7.746960639953613,3.407198429107666,4.864412307739258,5.868930339813232,1,3,0.0,0,evasive,0,evasive,0.0,3.79067393582432
8,2,7.746960639953613,4.407198429107666,3.8644120693206787,5.868930339813232,3,0,0.0,0,evasive,0,evasive,0.0,4.148595374593525
8,3,6.746960639953613,4.407198429107666,3.8644120693206787,5.868930339813232,1,3,0.0,0,evasive,0,evasive,0.0,3.231988001344207
8,4,6.746960639953613,5.407198429107666,2.8644120693206787,5.868930339813232,3,3,0.0,0,evasive,0,evasive,0.0,3.9099078967013603
8,5,5.746960639953613,5.407198429107666,1.8644120693206787,5.868930339813232,1,3,0.0,0,evasive,0,evasive,0.0,3.9099078967013603
8,6,5.746960639953613,6.407198429107666,0.8644121289253235,5.868930339813232,2,3,0.0,0,evasive,0,evasive,0.0,4.912129120706951
8,7,5.746960639953613,5.407198429107666,0.0,5.868930339813232,1,3,0.0,0,evasive,0,evasive,0.0,5.76547942104903
8,8,5.746960639953613,6.407198429107666,0.0,5.868930339813232,2,3,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,9,5.746960639953613,5.407198429107666,0.0,5.868930339813232,1,3,0.0,0,evasive,0,evasive,0.0,5.76547942104903
8,10,5.746960639953613,6.407198429107666,0.0,5.868930339813232,2,3,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,11,5.746960639953613,5.407198429107666,0.0,5.868930339813232,1,3,0.0,0,evasive,0,evasive,0.0,5.76547942104903
8,12,5.746960639953613,6.407198429107666,0.0,5.868930339813232,2,3,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,13,5.746960639953613,5.407198429107666,0.0,5.868930339813232,1,2,0.0,0,evasive,0,evasive,0.0,5.76547942104903
8,14,5.746960639953613,6.407198429107666,0.0,4.868930339813232,2,3,0.0,0,evasive,0,evasive,0.0,5.949270989937976
8,15,5.746960639953613,5.407198429107666,0.0,4.868930339813232,1,2,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,16,5.746960639953613,6.407198429107666,0.0,3.8689303398132324,2,3,0.0,0,evasive,0,evasive,0.0,6.282544189284025
8,17,5.746960639953613,5.407198429107666,0.0,3.8689303398132324,1,3,0.0,0,evasive,0,evasive,0.0,5.949270989937976
8,18,5.746960639953613,6.407198429107666,0.0,3.8689303398132324,2,3,0.0,0,evasive,0,evasive,0.0,6.282544189284025
8,19,5.746960639953613,5.407198429107666,0.0,3.8689303398132324,1,1,0.0,0,evasive,0,evasive,0.0,5.949270989937976
8,20,5.746960639953613,6.407198429107666,0.0,4.868930339813232,2,3,0.0,0,evasive,0,evasive,0.0,5.949270989937976
8,21,5.746960639953613,5.407198429107666,0.0,4.868930339813232,1,1,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,22,5.746960639953613,6.407198429107666,0.0,5.868930339813232,2,2,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,23,5.746960639953613,5.407198429107666,0.0,4.868930339813232,1,3,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,24,5.746960639953613,6.407198429107666,0.0,4.868930339813232,2,1,0.0,0,evasive,0,evasive,0.0,5.949270989937976
8,25,5.746960639953613,5.407198429107666,0.0,5.868930339813232,2,3,0.0,0,evasive,0,evasive,0.0,5.76547942104903
8,26,5.746960639953613,4.407198429107666,0.0,5.868930339813232,1,3,0.0,0,evasive,0,evasive,0.0,5.929942392296151
8,27,5.746960639953613,5.407198429107666,0.0,5.868930339813232,1,0,0.0,0,evasive,0,evasive,0.0,5.76547942104903
8,28,5.746960639953613,6.407198429107666,0.0,5.868930339813232,2,2,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,29,5.746960639953613,5.407198429107666,0.0,4.868930339813232,1,2,0.0,0,evasive,0,evasive,0.0,5.772113056163118
8,30,5.746960639953613,6.407198429107666,0.0,3.8689303398132324,2,3,0.0,0,evasive,0,evasive,0.0,6.282544189284025
8,31,5.746960639953613,5.407198429107666,0.0,3.8689303398132324,1,3,0.0,0,evasive,0,evasive,0.0,5.949270989937976
8,32,5.746960639953613,6.407198429107666,0.0,3.8689303398132324,2,4,0.0,0,evasive,1,territorial,0.0,6.282544189284025
8,33,5.746960639953613,5.407198429107666,1.0,3.8689303398132324,1,4,0.0,0,evasive,1,territorial,0.0,4.989980363870219
8,34,5.746960639953613,6.407198429107666,2.0,3.8689303398132324,2,4,0.0,0,evasive,1,territorial,0.0,4.525761696166956
8,35,5.746960639953613,5.407198429107666,3.0,3.8689303398132324,2,4,0.0,0,evasive,1,territorial,0.0,3.1483426547940923
8,36,5.746960639953613,4.407198429107666,4.0,3.8689303398132324,1,1,0.0,0,evasive,1,territorial,0.0,1.8280054741438327
8,37,5.746960639953613,5.407198429107666,4.0,4.868930339813232,1,4,0.0,0,evasive,1,territorial,0.0,1.8280054741438327
8,38,5.746960639953613,6.407198429107666,5.0,4.868930339813232,2,1,1.0,0,evasive,1,territorial,0.0,1.710034769290221
9,0,12.357227325439453,14.102249145507812,1.2128657102584839,6.095553874969482,3,2,0.0,0,evasive,0,evasive,0.0,13.722389185749682
9,1,11.357227325439453,14.102249145507812,1.2128657102584839,5.095553874969482,2,3,0.0,0,evasive,0,evasive,0.0,13.565715324887757
9,2,11.357227325439453,13.102249145507812,0.2128656655550003,5.095553874969482,3,3,0.0,0,evasive,0,evasive,0.0,13.722389222054716
9,3,10.357227325439453,13.102249145507812,0.0,5.095553874969482,3,1,0.0,0,evasive,0,evasive,0.0,13.091192727406106
9,4,9.357227325439453,13.102249145507812,0.0,6.095553874969482,3,2,0.0,0,evasive,0,evasive,0.0,11.689802471989635
9,5,8.357227325439453,13.102249145507812,0.0,5.095553874969482,3,0,0.0,0,evasive,0,evasive,0.0,11.573695076523
9,6,7.357227325439453,13.102249145507812,0.0,5.095553874969482,2,0,0.0,0,evasive,0,evasive,0.0,10.87363614774073
9,7,7.357227325439453,12.102249145507812,0.0,5.095553874969482,3,2,0.0,0,evasive,0,evasive,0.0,10.159851009359201
9,8,6.357227325439453,12.102249145507812,0.0,4.095553874969482,2,2,0.0,0,evasive,0,evasive,0.0,10.22357610734008
9,9,6.357227325439453,11.102249145507812,0.0,3.0955538749694824,3,3,0.0,0,evasive,0,evasive,0.0,10.22357610734008
9,10,5.357227325439453,11.102249145507812,0.0,3.0955538749694824,2,3,0.0,0,evasive,0,evasive,0.0,9.633641770986506
9,11,5.357227325439453,10.102249145507812,0.0,3.0955538749694824,3,2,0.0,0,evasive,0,evasive,0.0,8.820071611422401
9,12,4.357227325439453,10.102249145507812,0.0,2.0955538749694824,2,2,0.0,0,evasive,0,evasive,0.0,9.115514199474275
9,13,4.357227325439453,9.102249145507812,0.0,1.0955537557601929,3,2,0.0,0,evasive,0,evasive,0.0,9.115514304182843
9,14,3.357227087020874,9.102249145507812,0.0,0.09555379301309586,2,2,0.0,0,evasive,0,evasive,0.0,9.612051544102153
9,15,3.357227087020874,8.102249145507812,0.0,0.0,3,2,0.0,0,evasive,0,evasive,0.0,8.77025740384561
9,16,2.357227087020874,8.102249145507812,0.0,0.0,2,3,0.0,0,evasive,0,evasive,0.0,8.438184683666682
9,17,2.357227087020874,7.1022491455078125,0.0,0.0,3,2,0.0,0,evasive,0,evasive,0.0,7.483212041941038
9,18,1.3572272062301636,7.1022491455078125,0.0,0.0,2,2,0.0,0,evasive,0,evasive,0.0,7.230768189770558
9,19,1.3572272062301636,6.1022491455078125,0.0,0.0,3,3,0.0,0,evasive,0,evasive,0.0,6.2513606777390605
9,20,0.3572271764278412,6.1022491455078125,0.0,0.0,4,2,0.0,0,evasive,0,evasive,0.0,6.112696286372278
9,21,1.3572272062301636,6.1022491455078125,0.0,0.0,3,4,0.0,0,evasive,0,evasive,0.0,6.2513606777390605
9,22,0.3572271764278412,6.1022491455078125,1.0,0.0,4,2,0.0,0,evasive,0,evasive,0.0,6.13600859977997
9,23,1.3572272062301636,6.1022491455078125,1.0,0.0,3,1,0.0,0,evasive,1,territorial,0.0,6.1126962881139315
9,24,0.3572271764278412,6.1022491455078125,1.0,1.0,4,4,0.0,0,evasive,1,territorial,0.0,5.142577490476748
9,25,1.3572272062301636,6.1022491455078125,2.0,1.0,3,1,0.0,0,evasive,1,territorial,0.0,5.142577486751744
9,26,0.3572271764278412,6.1022491455078125,2.0,2.0,4,4,0.0,0,evasive,1,territorial,0.0,4.418953564101666
9,27,1.3572272062301636,6.1022491455078125,3.0,2.0,3,1,0.0,0,evasive,1,territorial,0.0,4.418953553022472
9,28,0.3572271764278412,6.1022491455078125,3.0,3.0,4,4,0.0,0,evasive,1,territorial,0.0,4.075315688117365
9,29,1.3572272062301636,6.1022491455078125,4.0,3.0,3,4,0.0,0,evasive,1,territorial,0.0,4.075315668791067
9,30,0.3572271764278412,6.1022491455078125,5.0,3.0,4,1,0.0,0,evasive,1,territorial,0.0,5.5838418004187895
9,31,1.3572272062301636,6.1022491455078125,5.0,4.0,3,1,0.0,0,evasive,1,territorial,0.0,4.2058584256746006
9,32,0.3572271764278412,6.1022491455078125,5.0,5.0,4,1,0.0,0,evasive,1,territorial,0.0,4.7718227827605775
9,33,1.3572272062301636,6.1022491455078125,5.0,6.0,3,1,0.0,0,evasive,1,territorial,0.0,3.6442075290502842
9,34,0.3572271764278412,6.1022491455078125,5.0,7.0,4,4,0.0,0,evasive,1,territorial,0.0,4.728773211737019
9,35,1.3572272062301636,6.1022491455078125,6.0,7.0,3,4,0.0,0,evasive,1,territorial,0.0,4.728773182476701
9,36,0.3572271764278412,6.1022491455078125,7.0,7.0,2,4,0.0,0,evasive,1,territorial,0.0,6.703162491117927
9,37,0.3572271764278412,5.1022491455078125,8.0,7.0,1,4,0.0,0,evasive,1,territorial,0.0,7.8748609345472875
9,38,0.3572271764278412,6.1022491455078125,9.0,7.0,2,1,0.0,0,evasive,1,territorial,0.0,8.689273771531136
9,39,0.3572271764278412,5.1022491455078125,9.0,8.0,1,0,0.0,0,evasive,1,territorial,0.0,9.11561748290195
9,40,0.3572271764278412,6.1022491455078125,9.0,8.0,4,1,0.0,0,evasive,1,territorial,0.0,8.848671108454834
9,41,1.3572272062301636,6.1022491455078125,9.0,9.0,3,2,0.0,0,evasive,1,territorial,0.0,8.173673347516317
9,42,0.3572271764278412,6.1022491455078125,9.0,8.0,2,1,0.0,0,evasive,1,territorial,0.0,8.848671108454834
9,43,0.3572271764278412,5.1022491455078125,9.0,9.0,1,3,0.0,0,evasive,1,territorial,0.0,9.48103284476813
9,44,0.3572271764278412,6.1022491455078125,8.0,9.0,4,1,0.0,0,evasive,1,territorial,0.0,8.173673375382904
9,45,1.3572272062301636,6.1022491455078125,8.0,10.0,3,4,0.0,0,evasive,1,territorial,0.0,7.701875882753714
9,46,0.3572271764278412,6.1022491455078125,9.0,10.0,4,2,0.0,0,evasive,1,territorial,0.0,9.48103284476813
9,47,1.3572272062301636,6.1022491455078125,9.0,9.0,3,4,0.0,0,evasive,1,territorial,0.0,8.173673347516317
9,48,0.3572271764278412,6.1022491455078125,10.0,9.0,4,0,0.0,0,evasive,1,territorial,0.0,10.068764956127042
9,49,1.3572272062301636,6.1022491455078125,10.0,9.0,3,4,0.0,0,evasive,1,territorial,0.0,9.11561745464553
10,0,1.5207997560501099,4.251613140106201,1.6969833374023438,5.111631393432617,2,4,0.0,0,evasive,0,evasive,0.0,0.8778792914704838
10,1,1.5207997560501099,3.2516133785247803,2.6969833374023438,5.111631393432617,1,1,0.0,0,evasive,0,evasive,0.0,2.200698714686828
10,2,1.5207997560501099,4.251613140106201,2.6969833374023438,6.111631393432617,1,1,0.0,0,evasive,0,evasive,0.0,2.200698916196856
10,3,1.5207997560501099,5.251613140106201,2.6969833374023438,7.111631393432617,4,1,0.0,0,evasive,0,evasive,0.0,2.200698916196856
10,4,2.5207996368408203,5.251613140106201,2.6969833374023438,8.111631393432617,3,0,0.0,0,evasive,0,evasive,0.0,2.8654397752707763
10,5,1.5207997560501099,5.251613140106201,2.6969833374023438,8.111631393432617,4,4,0.0,0,evasive,0,evasive,0.0,3.092428208771038
10,6,2.5207996368408203,5.251613140106201,3.6969833374023438,8.111631393432617,3,1,0.0,0,evasive,0,evasive,0.0,3.0924282541114647
10,7,1.5207997560501099,5.251613140106201,3.6969833374023438,9.111631393432617,2,4,0.0,0,evasive,0,evasive,0.0,4.431198020373288
10,8,1.5207997560501099,4.251613140106201,4.696983337402344,9.111631393432617,1,1,0.0,0,evasive,0,evasive,0.0,5.805852182506669
10,9,1.5207997560501099,5.251613140106201,4.696983337402344,10.111631393432617,4,1,0.0,0,evasive,0,evasive,0.0,5.805852182506669
10,10,2.5207996368408203,5.251613140106201,4.696983337402344,11.111631393432617,3,4,0.0,0,evasive,0,evasive,0.0,6.2510470665248095
10,11,1.5207997560501099,5.251613140106201,5.696983337402344,11.111631393432617,4,2,0.0,0,evasive,0,evasive,0.0,7.195854586807237
10,12,2.5207996368408203,5.251613140106201,5.696983337402344,10.111631393432617,3,2,0.0,0,evasive,0,evasive,0.0,5.805852247722004
10,13,1.5207997560501099,5.251613140106201,5.696983337402344,9.111631393432617,4,3,0.0,0,evasive,0,evasive,0.0,5.686848883271744
10,14,2.5207996368408203,5.251613140106201,4.696983337402344,9.111631393432617,3,1,0.0,0,evasive,0,evasive,0.0,4.43119807891757
10,15,1.5207997560501099,5.251613140106201,4.696983337402344,10.111631393432617,4,4,0.0,0,evasive,0,evasive,0.0,5.805852182506669
10,16,2.5207996368408203,5.251613140106201,5.696983337402344,10.111631393432617,3,1,0.0,0,evasive,0,evasive,0.0,5.805852247722004
10,17,1.5207997560501099,5.251613140106201,5.696983337402344,11.111631393432617,4,4,0.0,0,evasive,0,evasive,0.0,7.195854586807237
10,18,2.5207996368408203,5.251613140106201,6.696983337402344,11.111631393432617,3,4,0.0,0,evasive,0,evasive,0.0,7.195854655991498
10,19,1.5207997560501099,5.251613140106201,7.696983337402344,11.111631393432617,4,3,0.0,0,evasive,0,evasive,0.0,8.51381568745082
10,20,2.5207996368408203,5.251613140106201,6.696983337402344,11.111631393432617,2,4,0.0,0,evasive,0,evasive,0.0,7.195854655991498
10,21,2.5207996368408203,4.251613140106201,7.696983337402344,11.111631393432617,1,1,0.0,0,evasive,0,evasive,0.0,8.593761000745273
10,22,2.5207996368408203,5.251613140106201,7.696983337402344,12.111631393432617,3,1,0.0,0,evasive,0,evasive,0.0,8.593761000745273
10,23,1.5207997560501099,5.251613140106201,7.696983337402344,13.111631393432617,4,2,0.0,0,evasive,1,territorial,0.0,9.996255827718164
10,24,2.5207996368408203,5.251613140106201,7.696983337402344,12.111631393432617,3,2,0.0,0,evasive,1,territorial,0.0,8.593761000745273
10,25,1.5207997560501099,5.251613140106201,7.696983337402344,11.111631393432617,4,2,0.0,0,evasive,1,territorial,0.0,8.51381568745082
10,26,2.5207996368408203,5.251613140106201,7.696983337402344,10.111631393432617,3,4,0.0,0,evasive,1,territorial,0.0,7.100186978145346
10,27,1.5207997560501099,5.251613140106201,8.696983337402344,10.111631393432617,4,0,0.0,0,evasive,1,territorial,0.0,8.667028799763811
10,28,2.5207996368408203,5.251613140106201,8.696983337402344,10.111631393432617,2,3,0.0,0,evasive,1,territorial,0.0,7.859072625046022
10,29,2.5207996368408203,4.251613140106201,7.696983337402344,10.111631393432617,1,0,0.0,0,evasive,1,territorial,0.0,7.8187397725770085
10,30,2.5207996368408203,5.251613140106201,7.696983337402344,10.111631393432617,3,4,0.0,0,evasive,1,territorial,0.0,7.100186978145346
10,31,1.5207997560501099,5.251613140106201,8.696983337402344,10.111631393432617,4,4,0.0,0,evasive,1,territorial,0.0,8.667028799763811
10,32,2.5207996368408203,5.251613140106201,9.696983337402344,10.111631393432617,3,0,0.0,0,evasive,1,territorial,0.0,8.667028898467503
10,33,1.5207997560501099,5.251613140106201,9.696983337402344,10.111631393432617,4,1,0.0,0,evasive,1,territorial,0.0,9.511559040380277
10,34,2.5207996368408203,5.251613140106201,9.696983337402344,11.111631393432617,3,1,0.0,0,evasive,1,territorial,0.0,9.264848969817244
10,35,1.5207997560501099,5.251613140106201,9.696983337402344,12.111631393432617,4,2,0.0,0,evasive,1,territorial,0.0,10.672854744254016
10,36,2.5207996368408203,5.251613140106201,9.696983337402344,11.111631393432617,3,3,0.0,0,evasive,1,territorial,0.0,9.264848969817244
10,37,1.5207997560501099,5.251613140106201,8.696983337402344,11.111631393432617,2,3,0.0,0,evasive,1,territorial,0.0,9.264848877482468
10,38,1.5207997560501099,4.251613140106201,7.696983337402344,11.111631393432617,1,4,0.0,0,evasive,1,territorial,0.0,9.230660543348808
10,39,1.5207997560501099,5.251613140106201,8.696983337402344,11.111631393432617,4,0,0.0,0,evasive,1,territorial,0.0,9.264848877482468
10,40,2.5207996368408203,5.251613140106201,8.696983337402344,11.111631393432617,3,2,0.0,0,evasive,1,territorial,0.0,8.513815773928904
10,41,1.5207997560501099,5.251613140106201,8.696983337402344,10.111631393432617,4,0,0.0,0,evasive,1,territorial,0.0,8.667028799763811
10,42,2.5207996368408203,5.251613140106201,8.696983337402344,10.111631393432617,3,2,0.0,0,evasive,1,territorial,0.0,7.859072625046022
10,43,1.5207997560501099,5.251613140106201,8.696983337402344,9.111631393432617,4,0,0.0,0,evasive,1,territorial,0.0,8.148457014016978
10,44,2.5207996368408203,5.251613140106201,8.696983337402344,9.111631393432617,3,4,0.0,0,evasive,1,territorial,0.0,7.283198886416253
10,45,1.5207997560501099,5.251613140106201,9.696983337402344,9.111631393432617,4,2,0.0,0,evasive,1,territorial,0.0,9.041555113584552
10,46,2.5207996368408203,5.251613140106201,9.696983337402344,8.111631393432617,3,1,0.0,0,evasive,1,territorial,0.0,7.725109508192435
10,47,1.5207997560501099,5.251613140106201,9.696983337402344,9.111631393432617,4,2,0.0,0,evasive,1,territorial,0.0,9.041555113584552
10,48,2.5207996368408203,5.251613140106201,9.696983337402344,8.111631393432617,2,3,0.0,0,evasive,1,territorial,0.0,7.725109508192435
10,49,2.5207996368408203,4.251613140106201,8.696983337402344,8.111631393432617,1,4,0.0,0,evasive,1,territorial,0.0,7.283198886416253
11,0,3.408059597015381,4.307937145233154,13.395844459533691,6.686563968658447,4,3,0.0,0,evasive,0,evasive,0.0,10.267117999958323
11,1,4.408059597015381,4.307937145233154,12.395844459533691,6.686563968658447,2,4,0.0,0,evasive,0,evasive,0.0,8.334420950191738
11,2,4.408059597015381,3.3079371452331543,13.395844459533691,6.686563968658447,4,1,0.0,0,evasive,0,evasive,0.0,9.601843361921823
11,3,5.408059597015381,3.3079371452331543,13.395844459533691,7.686563968658447,4,1,0.0,0,evasive,0,evasive,0.0,9.109175586665136
11,4,6.408059597015381,3.3079371452331543,13.395844459533691,8.686564445495605,4,3,0.0,0,evasive,0,evasive,0.0,8.818093270087848
11,5,7.408059597015381,3.3079371452331543,12.395844459533691,8.686564445495605,4,4,0.0,0,evasive,0,evasive,0.0,7.335368393604737
11,6,8.408060073852539,3.3079371452331543,13.395844459533691,8.686564445495605,2,4,0.0,0,evasive,0,evasive,0.0,7.3353680693727465
11,7,8.408060073852539,2.3079371452331543,14.395844459533691,8.686564445495605,4,0,0.0,0,evasive,0,evasive,0.0,8.748739799826057
11,8,9.408060073852539,2.3079371452331543,14.395844459533691,8.686564445495605,1,0,0.0,0,evasive,0,evasive,0.0,8.097214293428213
11,9,9.408060073852539,3.3079371452331543,14.395844459533691,8.686564445495605,4,4,0.0,0,evasive,0,evasive,0.0,7.3353680693727465
11,10,10.408060073852539,3.3079371452331543,15.395844459533691,8.686564445495605,1,0,0.0,0,evasive,0,evasive,0.0,7.3353680693727465
11,11,10.408060073852539,4.307937145233154,15.395844459533691,8.686564445495605,4,1,0.0,0,evasive,0,evasive,0.0,6.637045284812237
11,12,11.408060073852539,4.307937145233154,15.395844459533691,9.686564445495605,1,0,0.0,0,evasive,0,evasive,0.0,6.6956744202366165
11,13,11.408060073852539,5.307937145233154,15.395844459533691,9.686564445495605,2,1,0.0,0,evasive,0,evasive,0.0,5.922398276145066
11,14,11.408060073852539,4.307937145233154,15.395844459533691,10.686564445495605,1,4,0.0,0,evasive,0,evasive,0.0,7.52258669224462
11,15,11.408060073852539,5.307937145233154,16.0,10.686564445495605,4,4,0.0,0,evasive,0,evasive,0.0,7.07216684761295
11,16,12.408060073852539,5.307937145233154,16.0,10.686564445495605,1,4,0.0,0,evasive,0,evasive,0.0,6.467740259795593
11,17,12.408060073852539,6.307937145233154,16.0,10.686564445495605,4,4,0.0,0,evasive,0,evasive,0.0,5.663427360499636
11,18,13.408060073852539,6.307937145233154,16.0,10.686564445495605,1,3,0.0,0,evasive,0,evasive,0.0,5.088273736284335
11,19,13.408060073852539,7.307937145233154,15.0,10.686564445495605,2,4,0.0,0,evasive,0,evasive,0.0,3.734888908995972
11,20,13.408060073852539,6.307937145233154,16.0,10.686564445495605,1,4,0.0,0,evasive,0,evasive,0.0,5.088273736284335
11,21,13.408060073852539,7.307937145233154,16.0,10.686564445495605,2,1,0.0,0,evasive,0,evasive,0.0,4.258318331787332
