episode,agent_type,current_model_id,current_model_name,true_end_policy,switch_point,model_correct,him_triggered,log_lik_per_step,episode_reward
116,him_her,1,territorial,evasive,24,0,1,-2.0436899662017822,1.0
117,him_her,1,territorial,territorial,24,1,0,-1.4665861129760742,1.0
118,him_her,1,territorial,territorial,25,1,1,-3.329864978790283,1.0
119,him_her,1,territorial,territorial,17,1,0,-1.527416467666626,0.0
120,him_her,1,territorial,territorial,17,1,0,-1.5229402780532837,0.0
121,him_her,1,territorial,territorial,27,1,1,-2.878711223602295,1.0
122,him_her,1,territorial,territorial,24,1,0,-1.4295132160186768,0.0
123,him_her,1,territorial,territorial,16,1,0,-1.4299359321594238,0.0
124,him_her,1,territorial,territorial,19,1,0,-1.4084489345550537,0.0
125,him_her,1,territorial,territorial,16,1,0,-1.724611520767212,1.0
126,him_her,1,territorial,territorial,16,1,0,-1.6001930236816406,0.0
127,him_her,1,territorial,territorial,20,1,0,-1.3783466815948486,0.0
128,him_her,1,territorial,territorial,30,1,1,-2.5471882820129395,1.0
129,him_her,1,territorial,territorial,22,1,1,-2.6417930126190186,1.0
130,him_her,1,territorial,territorial,19,1,0,-1.5158554315567017,0.0
131,him_her,1,territorial,evasive,19,0,1,-2.2481164932250977,1.0
132,him_her,1,territorial,territorial,20,1,0,-1.3948241472244263,0.0
133,him_her,1,territorial,territorial,33,1,0,-1.8500672578811646,0.0
134,him_her,1,territorial,evasive,17,0,0,-1.7210891246795654,1.0
135,him_her,1,territorial,territorial,26,1,0,-1.5186926126480103,0.0
136,him_her,1,territorial,territorial,30,1,0,-1.7463085651397705,0.0
137,him_her,1,territorial,territorial,17,1,0,-1.4560731649398804,0.0
138,him_her,1,territorial,territorial,26,1,0,-1.5713459253311157,0.0
139,him_her,1,territorial,territorial,29,1,0,-1.5520659685134888,0.0
140,him_her,1,territorial,evasive,22,0,0,-0.9519482254981995,1.0
141,him_her,1,territorial,territorial,33,1,0,-1.810212254524231,0.0
142,him_her,0,evasive,evasive,27,1,1,-4.160223007202148,1.0
143,him_her,1,territorial,evasive,20,0,1,-10.331449508666992,1.0
144,him_her,1,territorial,territorial,21,1,0,-1.402779459953308,0.0
145,him_her,1,territorial,territorial,18,1,0,-1.5387893915176392,0.0
146,him_her,1,territorial,evasive,18,0,0,-1.6893551349639893,1.0
147,him_her,1,territorial,territorial,23,1,0,-1.456380009651184,0.0
148,him_her,1,territorial,territorial,27,1,1,-3.150831699371338,1.0
149,him_her,1,territorial,evasive,21,0,0,-1.801161289215088,1.0
150,him_her,1,territorial,territorial,33,1,1,-2.704728126525879,1.0
151,him_her,1,territorial,territorial,21,1,1,-2.4469828605651855,1.0
152,him_her,0,evasive,territorial,28,0,1,-2.295264482498169,1.0
153,him_her,1,territorial,territorial,22,1,1,-3.029554605484009,0.0
154,him_her,1,territorial,evasive,30,0,0,-0.8791242837905884,1.0
155,him_her,1,territorial,evasive,31,0,1,-2.8334145545959473,1.0
156,him_her,1,territorial,territorial,23,1,0,-1.2745627164840698,0.0
157,him_her,1,territorial,territorial,20,1,0,-1.6955784559249878,1.0
158,him_her,0,evasive,evasive,26,1,1,-2.3857882022857666,1.0
159,him_her,1,territorial,territorial,31,1,1,-6.589962005615234,0.0
160,him_her,1,territorial,territorial,19,1,1,-2.7832798957824707,1.0
161,him_her,1,territorial,evasive,20,0,1,-2.5325446128845215,1.0
162,him_her,1,territorial,territorial,22,1,0,-1.440134882926941,0.0
163,him_her,1,territorial,territorial,16,1,1,-2.43060302734375,1.0
164,him_her,1,territorial,territorial,23,1,0,-1.4614932537078857,1.0
165,him_her,1,territorial,territorial,31,1,0,-1.8717676401138306,0.0
166,him_her,1,territorial,territorial,30,1,0,-1.7671133279800415,0.0
167,him_her,1,territorial,evasive,18,0,1,-2.466217279434204,1.0
168,him_her,1,territorial,territorial,27,1,0,-1.417441487312317,0.0
169,him_her,1,territorial,evasive,17,0,0,-1.7443435192108154,1.0
170,him_her,1,territorial,territorial,31,1,0,-1.7464994192123413,0.0
171,him_her,0,evasive,territorial,26,0,1,-3.7263851165771484,1.0
172,him_her,1,territorial,territorial,17,1,1,-5.718227863311768,0.0
173,him_her,1,territorial,territorial,19,1,0,-1.480480670928955,0.0
174,him_her,1,territorial,territorial,16,1,0,-1.5452555418014526,0.0
175,him_her,1,territorial,territorial,19,1,0,-1.638783574104309,0.0
176,him_her,1,territorial,territorial,19,1,0,-1.2921749353408813,0.0
177,him_her,1,territorial,territorial,26,1,1,-2.8802330493927,1.0
178,him_her,1,territorial,territorial,21,1,0,-1.4209182262420654,0.0
179,him_her,1,territorial,territorial,22,1,0,-1.5163135528564453,0.0
180,him_her,1,territorial,territorial,18,1,0,-1.4671823978424072,0.0
181,him_her,1,territorial,territorial,25,1,0,-1.4815075397491455,0.0
182,him_her,1,territorial,territorial,23,1,0,-1.4127565622329712,0.0
183,him_her,1,territorial,territorial,31,1,0,-1.6170670986175537,0.0
184,him_her,1,territorial,territorial,16,1,0,-1.495072364807129,1.0
185,him_her,1,territorial,territorial,26,1,0,-1.803466796875,1.0
186,him_her,0,evasive,territorial,20,0,1,-3.0350372791290283,1.0
187,him_her,1,territorial,territorial,27,1,1,-4.499655723571777,0.0
188,him_her,1,territorial,evasive,32,0,1,-2.7109668254852295,1.0
189,him_her,1,territorial,territorial,27,1,0,-1.5998908281326294,0.0
190,him_her,0,evasive,territorial,17,0,1,-2.415766954421997,1.0
191,him_her,1,territorial,territorial,25,1,1,-2.656803607940674,0.0
192,him_her,1,territorial,territorial,26,1,0,-1.2517865896224976,0.0
193,him_her,1,territorial,territorial,22,1,0,-1.4698045253753662,0.0
194,him_her,1,territorial,territorial,29,1,0,-1.554800271987915,0.0
195,him_her,1,territorial,territorial,26,1,0,-1.4260588884353638,0.0
196,him_her,0,evasive,territorial,25,0,1,-6.155035018920898,1.0
197,him_her,1,territorial,territorial,30,1,1,-6.576356887817383,0.0
198,him_her,1,territorial,territorial,26,1,0,-1.4882088899612427,0.0
199,him_her,1,territorial,territorial,25,1,0,-1.7884297370910645,1.0
