episode,agent_type,episode_reward,reward_100ep_mean
185,vanilla,0.0,0.12
186,vanilla,0.0,0.12
187,vanilla,0.0,0.12
188,vanilla,0.0,0.12
189,vanilla,0.0,0.12
190,vanilla,0.0,0.12
191,vanilla,0.0,0.12
192,vanilla,0.0,0.12
193,vanilla,1.0,0.13
194,vanilla,0.0,0.13
195,vanilla,0.0,0.13
196,vanilla,0.0,0.13
197,vanilla,1.0,0.14
198,vanilla,0.0,0.14
199,vanilla,0.0,0.14
200,vanilla,0.0,0.14
201,vanilla,0.0,0.14
202,vanilla,0.0,0.13
203,vanilla,0.0,0.13
204,vanilla,0.0,0.12
205,vanilla,0.0,0.11
206,vanilla,0.0,0.1
207,vanilla,0.0,0.1
208,vanilla,0.0,0.1
209,vanilla,0.0,0.1
210,vanilla,0.0,0.1
211,vanilla,0.0,0.1
212,vanilla,0.0,0.1
213,vanilla,0.0,0.09
214,vanilla,0.0,0.09
215,vanilla,0.0,0.09
216,vanilla,0.0,0.09
217,vanilla,1.0,0.1
218,vanilla,1.0,0.11
219,vanilla,0.0,0.1
220,vanilla,0.0,0.09
221,vanilla,0.0,0.09
222,vanilla,0.0,0.09
223,vanilla,1.0,0.1
224,vanilla,0.0,0.1
225,vanilla,0.0,0.1
226,vanilla,0.0,0.1
227,vanilla,0.0,0.1
228,vanilla,0.0,0.1
229,vanilla,0.0,0.1
230,vanilla,0.0,0.1
231,vanilla,0.0,0.1
232,vanilla,0.0,0.1
233,vanilla,0.0,0.1
234,vanilla,0.0,0.1
235,vanilla,0.0,0.1
236,vanilla,0.0,0.09
237,vanilla,0.0,0.09
238,vanilla,0.0,0.09
239,vanilla,0.0,0.09
240,vanilla,1.0,0.1
241,vanilla,0.0,0.1
242,vanilla,0.0,0.1
243,vanilla,0.0,0.1
244,vanilla,0.0,0.1
245,vanilla,0.0,0.1
246,vanilla,0.0,0.09
247,vanilla,0.0,0.09
248,vanilla,0.0,0.09
249,vanilla,0.0,0.08
250,vanilla,0.0,0.08
251,vanilla,0.0,0.08
252,vanilla,0.0,0.08
253,vanilla,1.0,0.09
254,vanilla,0.0,0.09
255,vanilla,0.0,0.09
256,vanilla,0.0,0.09
257,vanilla,0.0,0.08
258,vanilla,0.0,0.07
259,vanilla,0.0,0.07
260,vanilla,0.0,0.07
261,vanilla,0.0,0.07
262,vanilla,0.0,0.07
263,vanilla,0.0,0.07
264,vanilla,0.0,0.07
265,vanilla,0.0,0.07
266,vanilla,0.0,0.07
