episode,agent_type,current_model_id,current_model_name,true_end_policy,switch_point,model_correct,him_triggered,log_lik_per_step,episode_reward
95,him_her,1,territorial,territorial,26,1,0,-1.605603575706482,0.0
96,him_her,1,territorial,territorial,33,1,1,-2.0588958263397217,0.0
97,him_her,0,evasive,territorial,30,0,1,-2.391768217086792,0.0
98,him_her,0,evasive,evasive,27,1,0,-1.7692123651504517,1.0
99,him_her,1,territorial,territorial,30,1,1,-3.983614921569824,0.0
100,him_her,1,territorial,territorial,25,1,1,-2.1809818744659424,1.0
101,him_her,1,territorial,territorial,24,1,0,-1.3169246912002563,0.0
102,him_her,1,territorial,territorial,17,1,1,-2.770711660385132,1.0
103,him_her,1,territorial,territorial,23,1,0,-1.4967199563980103,0.0
104,him_her,1,territorial,evasive,33,0,1,-2.5614585876464844,1.0
105,him_her,1,territorial,territorial,26,1,0,-1.457864761352539,0.0
106,him_her,1,territorial,territorial,28,1,0,-1.4864866733551025,0.0
107,him_her,0,evasive,territorial,16,0,1,-3.9941868782043457,1.0
108,him_her,1,territorial,territorial,27,1,1,-3.898510217666626,1.0
109,him_her,1,territorial,evasive,30,0,0,-0.9445348978042603,1.0
110,him_her,1,territorial,territorial,28,1,0,-1.4933323860168457,0.0
111,him_her,1,territorial,territorial,18,1,0,-1.5012801885604858,0.0
112,him_her,1,territorial,territorial,28,1,0,-1.5005972385406494,0.0
113,him_her,1,territorial,territorial,29,1,1,-2.624363899230957,1.0
114,him_her,1,territorial,evasive,28,0,0,-1.2996470928192139,1.0
115,him_her,1,territorial,territorial,21,1,0,-1.5504237413406372,1.0
116,him_her,1,territorial,territorial,30,1,0,-1.8342247009277344,0.0
117,him_her,1,territorial,evasive,28,0,1,-2.293030261993408,1.0
118,him_her,1,territorial,territorial,22,1,0,-1.2608087062835693,0.0
119,him_her,0,evasive,territorial,26,0,1,-5.818262100219727,1.0
120,him_her,0,evasive,evasive,30,1,0,-0.7796028256416321,1.0
121,him_her,0,evasive,evasive,21,1,0,-1.539034128189087,1.0
122,him_her,1,territorial,territorial,16,1,1,-7.145261287689209,0.0
123,him_her,1,territorial,territorial,23,1,0,-1.4588892459869385,0.0
124,him_her,1,territorial,territorial,29,1,0,-1.6135337352752686,0.0
125,him_her,1,territorial,evasive,23,0,0,-1.8457123041152954,1.0
126,him_her,1,territorial,territorial,27,1,0,-1.5478452444076538,0.0
127,him_her,1,territorial,evasive,17,0,0,-1.7980625629425049,1.0
128,him_her,1,territorial,evasive,22,0,1,-2.4975268840789795,1.0
129,him_her,1,territorial,evasive,33,0,0,-0.5835424065589905,1.0
130,him_her,1,territorial,territorial,29,1,0,-1.8109822273254395,0.0
131,him_her,1,territorial,territorial,24,1,0,-1.9475998878479004,1.0
132,him_her,1,territorial,territorial,22,1,0,-1.5042757987976074,0.0
133,him_her,1,territorial,territorial,23,1,0,-1.2711156606674194,0.0
134,him_her,0,evasive,evasive,17,1,1,-3.5072567462921143,1.0
135,him_her,0,evasive,territorial,30,0,1,-2.176398277282715,1.0
136,him_her,1,territorial,territorial,16,1,1,-7.504464149475098,0.0
137,him_her,1,territorial,territorial,21,1,0,-1.8705575466156006,1.0
138,him_her,1,territorial,territorial,19,1,0,-1.7059905529022217,1.0
139,him_her,1,territorial,territorial,24,1,0,-1.3397778272628784,0.0
140,him_her,1,territorial,territorial,19,1,0,-1.9884555339813232,1.0
141,him_her,1,territorial,territorial,33,1,1,-2.3667402267456055,0.0
142,him_her,1,territorial,territorial,16,1,0,-1.4752117395401,0.0
143,him_her,1,territorial,territorial,33,1,1,-2.132478952407837,0.0
144,him_her,1,territorial,territorial,30,1,0,-1.5592198371887207,0.0
145,him_her,1,territorial,territorial,20,1,0,-1.3738259077072144,0.0
146,him_her,1,territorial,territorial,22,1,0,-1.5355924367904663,0.0
147,him_her,1,territorial,territorial,31,1,0,-1.7819476127624512,0.0
148,him_her,1,territorial,territorial,22,1,0,-1.3786901235580444,0.0
149,him_her,1,territorial,territorial,20,1,0,-1.397335171699524,0.0
150,him_her,1,territorial,territorial,18,1,0,-1.470400094985962,0.0
151,him_her,1,territorial,territorial,32,1,0,-1.6576006412506104,0.0
152,him_her,1,territorial,territorial,29,1,0,-1.4458874464035034,0.0
153,him_her,1,territorial,territorial,27,1,0,-1.3695422410964966,0.0
154,him_her,1,territorial,territorial,25,1,0,-1.4625086784362793,0.0
155,him_her,0,evasive,territorial,21,0,1,-4.673541069030762,1.0
156,him_her,1,territorial,territorial,20,1,1,-5.620108127593994,0.0
157,him_her,1,territorial,evasive,29,0,1,-2.15525221824646,1.0
158,him_her,0,evasive,evasive,16,1,1,-4.412539005279541,1.0
159,him_her,1,territorial,evasive,16,0,1,-2.2773091793060303,1.0
160,him_her,1,territorial,evasive,25,0,0,-1.9539830684661865,1.0
161,him_her,1,territorial,territorial,28,1,0,-1.4226042032241821,1.0
162,him_her,1,territorial,territorial,20,1,0,-1.368635892868042,0.0
163,him_her,1,territorial,territorial,29,1,0,-1.6826815605163574,0.0
164,him_her,1,territorial,territorial,22,1,0,-1.4085471630096436,0.0
165,him_her,1,territorial,territorial,17,1,0,-1.562921404838562,0.0
166,him_her,1,territorial,territorial,23,1,0,-1.4499841928482056,0.0
167,him_her,1,territorial,territorial,17,1,0,-1.892750859260559,1.0
168,him_her,1,territorial,territorial,22,1,0,-1.4948779344558716,0.0
169,him_her,1,territorial,territorial,16,1,0,-1.8289480209350586,1.0
170,him_her,0,evasive,evasive,30,1,1,-2.4868249893188477,1.0
171,him_her,1,territorial,evasive,22,0,1,-5.471156597137451,1.0
172,him_her,1,territorial,evasive,27,0,0,-0.5653895139694214,1.0
173,him_her,1,territorial,territorial,30,1,0,-1.5189181566238403,0.0
174,him_her,1,territorial,territorial,33,1,0,-1.9118150472640991,0.0
175,him_her,1,territorial,evasive,23,0,0,-1.7069146633148193,1.0
176,him_her,1,territorial,territorial,27,1,0,-1.6652251482009888,0.0
177,him_her,1,territorial,territorial,19,1,0,-1.4518606662750244,0.0
178,him_her,1,territorial,territorial,20,1,0,-1.3117796182632446,0.0
179,him_her,1,territorial,territorial,19,1,0,-1.5086590051651,0.0
180,him_her,1,territorial,evasive,31,0,1,-2.354825973510742,1.0
181,him_her,0,evasive,territorial,23,0,1,-4.490612030029297,1.0
182,him_her,0,evasive,territorial,24,0,1,-2.6639227867126465,1.0
183,him_her,1,territorial,territorial,24,1,1,-4.733977317810059,0.0
184,him_her,1,territorial,evasive,25,0,0,-1.9167821407318115,1.0
185,him_her,1,territorial,territorial,19,1,0,-1.4315630197525024,0.0
186,him_her,1,territorial,evasive,26,0,0,-0.3669610023498535,1.0
187,him_her,0,evasive,territorial,29,0,1,-2.178269863128662,1.0
188,him_her,1,territorial,territorial,26,1,1,-4.020901679992676,0.0
189,him_her,1,territorial,territorial,31,1,0,-1.9187085628509521,0.0
190,him_her,1,territorial,evasive,26,0,1,-2.8736000061035156,1.0
191,him_her,1,territorial,territorial,24,1,0,-1.3451049327850342,0.0
192,him_her,1,territorial,evasive,27,0,1,-2.1031136512756348,1.0
193,him_her,1,territorial,evasive,30,0,0,-1.7910685539245605,1.0
194,him_her,0,evasive,evasive,25,1,1,-3.2290921211242676,1.0
195,him_her,1,territorial,territorial,28,1,1,-5.929939270019531,0.0
196,him_her,1,territorial,territorial,23,1,0,-1.4580868482589722,0.0
197,him_her,1,territorial,territorial,17,1,0,-1.4375710487365723,0.0
198,him_her,1,territorial,territorial,16,1,0,-1.9291704893112183,1.0
199,him_her,1,territorial,evasive,33,0,1,-2.1903152465820312,1.0
