episode,agent_type,belief_evasive,belief_territorial,map_model_id,map_model_name,prior_model_id,prior_model_name,switched,true_end_policy,switch_point,model_correct,episode_reward,log_lik_per_step
11,bayesian,4.722949588033708e-29,1.0,1,territorial,0,evasive,1,territorial,23,1,0.0,-3.986804962158203
11,bayesian,4.722949588033708e-29,1.0,1,territorial,0,evasive,1,territorial,23,1,0.0,-3.986804962158203
12,bayesian,4.3078668637775223e-35,1.0,1,territorial,1,territorial,0,territorial,26,1,0.0,-1.39254629611969
12,bayesian,4.3078668637775223e-35,1.0,1,territorial,1,territorial,0,territorial,26,1,0.0,-1.39254629611969
13,bayesian,8.661234071330295e-19,1.0,1,territorial,1,territorial,0,territorial,17,1,1.0,-1.6622138023376465
13,bayesian,8.661234071330295e-19,1.0,1,territorial,1,territorial,0,territorial,17,1,1.0,-1.6622138023376465
14,bayesian,2.580268641234025e-33,1.0,1,territorial,1,territorial,0,territorial,27,1,0.0,-1.523557424545288
14,bayesian,2.580268641234025e-33,1.0,1,territorial,1,territorial,0,territorial,27,1,0.0,-1.523557424545288
15,bayesian,2.6069627061690853e-10,0.9999999997393019,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.5503090620040894
15,bayesian,2.6069627061690853e-10,0.9999999997393019,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.5503090620040894
16,bayesian,1.772946342281555e-46,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.543519139289856
16,bayesian,1.772946342281555e-46,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.543519139289856
17,bayesian,5.531545593739965e-32,1.0,1,territorial,1,territorial,0,territorial,22,1,1.0,-1.837273359298706
17,bayesian,5.531545593739965e-32,1.0,1,territorial,1,territorial,0,territorial,22,1,1.0,-1.837273359298706
18,bayesian,3.162879629742818e-65,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.456639051437378
18,bayesian,3.162879629742818e-65,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.456639051437378
19,bayesian,0.9988288241943791,0.0011711758056213628,0,evasive,1,territorial,1,territorial,22,0,1.0,-2.4010462760925293
19,bayesian,0.9988288241943791,0.0011711758056213628,0,evasive,1,territorial,1,territorial,22,0,1.0,-2.4010462760925293
20,bayesian,4.512015155665965e-16,1.0,1,territorial,0,evasive,1,territorial,27,1,0.0,-2.799504280090332
20,bayesian,4.512015155665965e-16,1.0,1,territorial,0,evasive,1,territorial,27,1,0.0,-2.799504280090332
21,bayesian,0.016755203099298618,0.983244796900702,1,territorial,1,territorial,0,evasive,19,0,1.0,-3.150231122970581
21,bayesian,0.016755203099298618,0.983244796900702,1,territorial,1,territorial,0,evasive,19,0,1.0,-3.150231122970581
22,bayesian,2.4314993667795882e-37,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-1.6751121282577515
22,bayesian,2.4314993667795882e-37,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-1.6751121282577515
23,bayesian,1.1806819125705558e-52,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.5505155324935913
23,bayesian,1.1806819125705558e-52,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.5505155324935913
24,bayesian,1.0,9.897833167448875e-18,0,evasive,1,territorial,1,evasive,19,1,1.0,-7.572338104248047
24,bayesian,1.0,9.897833167448875e-18,0,evasive,1,territorial,1,evasive,19,1,1.0,-7.572338104248047
25,bayesian,4.5751875042018015e-10,0.9999999995424815,1,territorial,0,evasive,1,territorial,33,1,1.0,-3.222691774368286
25,bayesian,4.5751875042018015e-10,0.9999999995424815,1,territorial,0,evasive,1,territorial,33,1,1.0,-3.222691774368286
26,bayesian,0.9999999999999716,3.024169636231878e-14,0,evasive,1,territorial,1,territorial,31,0,1.0,-4.510795593261719
26,bayesian,0.9999999999999716,3.024169636231878e-14,0,evasive,1,territorial,1,territorial,31,0,1.0,-4.510795593261719
27,bayesian,1.1315948068621203e-50,1.0,1,territorial,0,evasive,1,territorial,32,1,0.0,-6.3182854652404785
27,bayesian,1.1315948068621203e-50,1.0,1,territorial,0,evasive,1,territorial,32,1,0.0,-6.3182854652404785
28,bayesian,9.107349954226109e-11,0.9999999999089297,1,territorial,1,territorial,0,evasive,31,0,1.0,-2.775953531265259
28,bayesian,9.107349954226109e-11,0.9999999999089297,1,territorial,1,territorial,0,evasive,31,0,1.0,-2.775953531265259
29,bayesian,0.7917470967212311,0.20825290327876872,0,evasive,1,territorial,1,evasive,31,1,1.0,-1.96952223777771
29,bayesian,0.7917470967212311,0.20825290327876872,0,evasive,1,territorial,1,evasive,31,1,1.0,-1.96952223777771
30,bayesian,1.650624683679305e-34,1.0,1,territorial,0,evasive,1,territorial,28,1,0.0,-4.5715131759643555
30,bayesian,1.650624683679305e-34,1.0,1,territorial,0,evasive,1,territorial,28,1,0.0,-4.5715131759643555
31,bayesian,8.606968107350884e-16,1.0,1,territorial,1,territorial,0,territorial,31,1,1.0,-2.1357429027557373
31,bayesian,8.606968107350884e-16,1.0,1,territorial,1,territorial,0,territorial,31,1,1.0,-2.1357429027557373
32,bayesian,1.7179231140357438e-50,1.0,1,territorial,1,territorial,0,territorial,23,1,1.0,-1.5708197355270386
32,bayesian,1.7179231140357438e-50,1.0,1,territorial,1,territorial,0,territorial,23,1,1.0,-1.5708197355270386
33,bayesian,2.1462900299686295e-52,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.4065003395080566
33,bayesian,2.1462900299686295e-52,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.4065003395080566
34,bayesian,0.10507838632851521,0.8949216136714846,1,territorial,1,territorial,0,evasive,23,0,1.0,-1.9772188663482666
34,bayesian,0.10507838632851521,0.8949216136714846,1,territorial,1,territorial,0,evasive,23,0,1.0,-1.9772188663482666
35,bayesian,4.925600732890422e-13,0.999999999999508,1,territorial,1,territorial,0,evasive,20,0,1.0,-1.5467568635940552
35,bayesian,4.925600732890422e-13,0.999999999999508,1,territorial,1,territorial,0,evasive,20,0,1.0,-1.5467568635940552
36,bayesian,0.9047303867017534,0.09526961329824656,0,evasive,1,territorial,1,evasive,32,1,1.0,-2.805466413497925
36,bayesian,0.9047303867017534,0.09526961329824656,0,evasive,1,territorial,1,evasive,32,1,1.0,-2.805466413497925
37,bayesian,1.627852779668233e-13,0.9999999999998366,1,territorial,0,evasive,1,territorial,21,1,1.0,-4.0177130699157715
37,bayesian,1.627852779668233e-13,0.9999999999998366,1,territorial,0,evasive,1,territorial,21,1,1.0,-4.0177130699157715
38,bayesian,1.3444419933823352e-14,0.9999999999999858,1,territorial,1,territorial,0,territorial,17,1,0.0,-1.6884772777557373
38,bayesian,1.3444419933823352e-14,0.9999999999999858,1,territorial,1,territorial,0,territorial,17,1,0.0,-1.6884772777557373
39,bayesian,5.045590801318784e-38,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-1.5967158079147339
39,bayesian,5.045590801318784e-38,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-1.5967158079147339
40,bayesian,1.1032248855342122e-27,1.0,1,territorial,1,territorial,0,territorial,25,1,0.0,-1.2814240455627441
40,bayesian,1.1032248855342122e-27,1.0,1,territorial,1,territorial,0,territorial,25,1,0.0,-1.2814240455627441
41,bayesian,2.338444057368599e-18,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-1.7891039848327637
41,bayesian,2.338444057368599e-18,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-1.7891039848327637
42,bayesian,4.966311474039298e-13,0.9999999999995026,1,territorial,1,territorial,0,territorial,30,1,0.0,-2.3134405612945557
42,bayesian,4.966311474039298e-13,0.9999999999995026,1,territorial,1,territorial,0,territorial,30,1,0.0,-2.3134405612945557
43,bayesian,7.438943732877496e-23,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-2.0271670818328857
43,bayesian,7.438943732877496e-23,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-2.0271670818328857
44,bayesian,1.6696128921954208e-46,1.0,1,territorial,1,territorial,0,territorial,23,1,0.0,-1.3838245868682861
44,bayesian,1.6696128921954208e-46,1.0,1,territorial,1,territorial,0,territorial,23,1,0.0,-1.3838245868682861
45,bayesian,1.67571881191711e-09,0.9999999983242844,1,territorial,1,territorial,0,territorial,32,1,0.0,-2.358525037765503
45,bayesian,1.67571881191711e-09,0.9999999983242844,1,territorial,1,territorial,0,territorial,32,1,0.0,-2.358525037765503
46,bayesian,0.29027227634211067,0.7097277236578889,1,territorial,1,territorial,0,evasive,25,0,1.0,-1.6481575965881348
46,bayesian,0.29027227634211067,0.7097277236578889,1,territorial,1,territorial,0,evasive,25,0,1.0,-1.6481575965881348
47,bayesian,4.538117137685722e-45,1.0,1,territorial,1,territorial,0,territorial,17,1,0.0,-1.5087922811508179
47,bayesian,4.538117137685722e-45,1.0,1,territorial,1,territorial,0,territorial,17,1,0.0,-1.5087922811508179
48,bayesian,5.431590472061733e-49,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.4285043478012085
48,bayesian,5.431590472061733e-49,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.4285043478012085
49,bayesian,1.4941759005356463e-08,0.9999999850582421,1,territorial,1,territorial,0,evasive,19,0,1.0,-4.007719039916992
49,bayesian,1.4941759005356463e-08,0.9999999850582421,1,territorial,1,territorial,0,evasive,19,0,1.0,-4.007719039916992
50,bayesian,1.3487358584101584e-41,1.0,1,territorial,1,territorial,0,territorial,25,1,0.0,-1.1322755813598633
50,bayesian,1.3487358584101584e-41,1.0,1,territorial,1,territorial,0,territorial,25,1,0.0,-1.1322755813598633
51,bayesian,0.835422869327959,0.16457713067204122,0,evasive,1,territorial,1,evasive,18,1,1.0,-2.167062282562256
51,bayesian,0.835422869327959,0.16457713067204122,0,evasive,1,territorial,1,evasive,18,1,1.0,-2.167062282562256
52,bayesian,3.197597646588457e-44,1.0,1,territorial,0,evasive,1,territorial,31,1,1.0,-7.537509441375732
52,bayesian,3.197597646588457e-44,1.0,1,territorial,0,evasive,1,territorial,31,1,1.0,-7.537509441375732
53,bayesian,1.4293022323868264e-28,1.0,1,territorial,1,territorial,0,territorial,26,1,0.0,-1.6134496927261353
53,bayesian,1.4293022323868264e-28,1.0,1,territorial,1,territorial,0,territorial,26,1,0.0,-1.6134496927261353
54,bayesian,1.1459512059490206e-36,1.0,1,territorial,1,territorial,0,territorial,21,1,0.0,-1.7324700355529785
54,bayesian,1.1459512059490206e-36,1.0,1,territorial,1,territorial,0,territorial,21,1,0.0,-1.7324700355529785
55,bayesian,5.094829544521486e-32,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.5017354488372803
55,bayesian,5.094829544521486e-32,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.5017354488372803
56,bayesian,3.3744901340906273e-59,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.548406958580017
56,bayesian,3.3744901340906273e-59,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.548406958580017
57,bayesian,0.9999999997555182,2.4448260720003774e-10,0,evasive,1,territorial,1,evasive,31,1,1.0,-4.991026878356934
57,bayesian,0.9999999997555182,2.4448260720003774e-10,0,evasive,1,territorial,1,evasive,31,1,1.0,-4.991026878356934
58,bayesian,1.5024834423047255e-12,0.9999999999984972,1,territorial,0,evasive,1,evasive,28,0,1.0,-3.915847063064575
58,bayesian,1.5024834423047255e-12,0.9999999999984972,1,territorial,0,evasive,1,evasive,28,0,1.0,-3.915847063064575
59,bayesian,4.446021293848573e-16,1.0,1,territorial,1,territorial,0,territorial,25,1,0.0,-1.2381823062896729
59,bayesian,4.446021293848573e-16,1.0,1,territorial,1,territorial,0,territorial,25,1,0.0,-1.2381823062896729
60,bayesian,2.1404320198131537e-18,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-1.8689229488372803
60,bayesian,2.1404320198131537e-18,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-1.8689229488372803
61,bayesian,1.810918497151128e-22,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-2.018587827682495
61,bayesian,1.810918497151128e-22,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-2.018587827682495
62,bayesian,8.328779207418444e-37,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.417371392250061
62,bayesian,8.328779207418444e-37,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.417371392250061
63,bayesian,5.385615373306699e-44,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.470060110092163
63,bayesian,5.385615373306699e-44,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.470060110092163
64,bayesian,6.778561748940158e-30,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.7106411457061768
64,bayesian,6.778561748940158e-30,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.7106411457061768
65,bayesian,7.943497053548884e-22,1.0,1,territorial,1,territorial,0,territorial,33,1,0.0,-1.9975634813308716
65,bayesian,7.943497053548884e-22,1.0,1,territorial,1,territorial,0,territorial,33,1,0.0,-1.9975634813308716
66,bayesian,2.7195471695990612e-45,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.5673801898956299
66,bayesian,2.7195471695990612e-45,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.5673801898956299
67,bayesian,2.290014937950399e-48,1.0,1,territorial,1,territorial,0,territorial,27,1,0.0,-1.4952130317687988
67,bayesian,2.290014937950399e-48,1.0,1,territorial,1,territorial,0,territorial,27,1,0.0,-1.4952130317687988
68,bayesian,9.04814403246173e-24,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-1.9180946350097656
68,bayesian,9.04814403246173e-24,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-1.9180946350097656
69,bayesian,3.6684149115945643e-51,1.0,1,territorial,1,territorial,0,territorial,31,1,0.0,-1.8897637128829956
69,bayesian,3.6684149115945643e-51,1.0,1,territorial,1,territorial,0,territorial,31,1,0.0,-1.8897637128829956
70,bayesian,0.9999999226425084,7.73574912420197e-08,0,evasive,1,territorial,1,evasive,26,1,1.0,-3.673891544342041
70,bayesian,0.9999999226425084,7.73574912420197e-08,0,evasive,1,territorial,1,evasive,26,1,1.0,-3.673891544342041
71,bayesian,2.2218181624790577e-20,1.0,1,territorial,0,evasive,1,territorial,28,1,1.0,-3.6782588958740234
71,bayesian,2.2218181624790577e-20,1.0,1,territorial,0,evasive,1,territorial,28,1,1.0,-3.6782588958740234
72,bayesian,5.823111330488744e-27,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.3296445608139038
72,bayesian,5.823111330488744e-27,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.3296445608139038
73,bayesian,2.9360974106301403e-57,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-2.0426013469696045
73,bayesian,2.9360974106301403e-57,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-2.0426013469696045
74,bayesian,6.032767451608164e-47,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.4144668579101562
74,bayesian,6.032767451608164e-47,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.4144668579101562
75,bayesian,6.361453218539311e-62,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.465100646018982
75,bayesian,6.361453218539311e-62,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.465100646018982
76,bayesian,1.1331919636156265e-22,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.335944652557373
76,bayesian,1.1331919636156265e-22,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.335944652557373
77,bayesian,1.346691233445407e-50,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.5143609046936035
77,bayesian,1.346691233445407e-50,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.5143609046936035
78,bayesian,1.0326477182554616e-25,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.4885588884353638
78,bayesian,1.0326477182554616e-25,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.4885588884353638
79,bayesian,1.3404053222302493e-46,1.0,1,territorial,1,territorial,0,territorial,20,1,0.0,-1.254753589630127
79,bayesian,1.3404053222302493e-46,1.0,1,territorial,1,territorial,0,territorial,20,1,0.0,-1.254753589630127
80,bayesian,3.669719380386651e-42,1.0,1,territorial,1,territorial,0,territorial,23,1,0.0,-1.4847968816757202
80,bayesian,3.669719380386651e-42,1.0,1,territorial,1,territorial,0,territorial,23,1,0.0,-1.4847968816757202
81,bayesian,2.773958513167545e-22,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-1.6342175006866455
81,bayesian,2.773958513167545e-22,1.0,1,territorial,1,territorial,0,territorial,30,1,0.0,-1.6342175006866455
82,bayesian,2.5369159205690703e-47,1.0,1,territorial,1,territorial,0,territorial,21,1,0.0,-1.4374057054519653
82,bayesian,2.5369159205690703e-47,1.0,1,territorial,1,territorial,0,territorial,21,1,0.0,-1.4374057054519653
83,bayesian,1.2097086942062334e-31,1.0,1,territorial,1,territorial,0,territorial,17,1,0.0,-1.5482540130615234
83,bayesian,1.2097086942062334e-31,1.0,1,territorial,1,territorial,0,territorial,17,1,0.0,-1.5482540130615234
84,bayesian,1.7899157890325268e-30,1.0,1,territorial,1,territorial,0,territorial,20,1,0.0,-1.4982599020004272
84,bayesian,1.7899157890325268e-30,1.0,1,territorial,1,territorial,0,territorial,20,1,0.0,-1.4982599020004272
85,bayesian,4.463740933082859e-22,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.6591575145721436
85,bayesian,4.463740933082859e-22,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.6591575145721436
86,bayesian,1.5199520436357423e-44,1.0,1,territorial,1,territorial,0,territorial,33,1,0.0,-1.9807696342468262
86,bayesian,1.5199520436357423e-44,1.0,1,territorial,1,territorial,0,territorial,33,1,0.0,-1.9807696342468262
87,bayesian,2.1149556765896134e-47,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.3451796770095825
87,bayesian,2.1149556765896134e-47,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.3451796770095825
88,bayesian,9.223512920075984e-30,1.0,1,territorial,1,territorial,0,territorial,28,1,0.0,-1.4729745388031006
88,bayesian,9.223512920075984e-30,1.0,1,territorial,1,territorial,0,territorial,28,1,0.0,-1.4729745388031006
89,bayesian,4.132462967890478e-36,1.0,1,territorial,1,territorial,0,territorial,21,1,0.0,-1.3597054481506348
89,bayesian,4.132462967890478e-36,1.0,1,territorial,1,territorial,0,territorial,21,1,0.0,-1.3597054481506348
90,bayesian,0.999999999138133,8.618674453204643e-10,0,evasive,1,territorial,1,evasive,33,1,1.0,-4.1726765632629395
90,bayesian,0.999999999138133,8.618674453204643e-10,0,evasive,1,territorial,1,evasive,33,1,1.0,-4.1726765632629395
91,bayesian,1.0409207793530334e-34,1.0,1,territorial,0,evasive,1,territorial,29,1,0.0,-4.739279747009277
91,bayesian,1.0409207793530334e-34,1.0,1,territorial,0,evasive,1,territorial,29,1,0.0,-4.739279747009277
92,bayesian,4.781144562188269e-34,1.0,1,territorial,1,territorial,0,territorial,27,1,0.0,-1.5897570848464966
92,bayesian,4.781144562188269e-34,1.0,1,territorial,1,territorial,0,territorial,27,1,0.0,-1.5897570848464966
93,bayesian,6.721108405321408e-55,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.5526713132858276
93,bayesian,6.721108405321408e-55,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.5526713132858276
94,bayesian,9.539538355180515e-27,1.0,1,territorial,1,territorial,0,territorial,17,1,0.0,-1.438854694366455
94,bayesian,9.539538355180515e-27,1.0,1,territorial,1,territorial,0,territorial,17,1,0.0,-1.438854694366455
95,bayesian,4.286298195883212e-71,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.4608088731765747
95,bayesian,4.286298195883212e-71,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.4608088731765747
96,bayesian,2.502517177451551e-68,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.4511463642120361
96,bayesian,2.502517177451551e-68,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.4511463642120361
97,bayesian,8.613565683894028e-17,1.0,1,territorial,1,territorial,0,territorial,22,1,0.0,-1.3272830247879028
97,bayesian,8.613565683894028e-17,1.0,1,territorial,1,territorial,0,territorial,22,1,0.0,-1.3272830247879028
98,bayesian,9.679860561509247e-50,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.3425134420394897
98,bayesian,9.679860561509247e-50,1.0,1,territorial,1,territorial,0,territorial,18,1,0.0,-1.3425134420394897
99,bayesian,6.222972593040972e-25,1.0,1,territorial,1,territorial,0,territorial,23,1,0.0,-1.2558704614639282
99,bayesian,6.222972593040972e-25,1.0,1,territorial,1,territorial,0,territorial,23,1,0.0,-1.2558704614639282
100,bayesian,3.10811255884208e-42,1.0,1,territorial,1,territorial,0,territorial,28,1,0.0,-1.5366098880767822
100,bayesian,3.10811255884208e-42,1.0,1,territorial,1,territorial,0,territorial,28,1,0.0,-1.5366098880767822
101,bayesian,2.2623007649269035e-62,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.4298479557037354
101,bayesian,2.2623007649269035e-62,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.4298479557037354
102,bayesian,3.157123236680504e-54,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.597168207168579
102,bayesian,3.157123236680504e-54,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.597168207168579
103,bayesian,2.036946691776929e-46,1.0,1,territorial,1,territorial,0,territorial,26,1,0.0,-1.3456236124038696
103,bayesian,2.036946691776929e-46,1.0,1,territorial,1,territorial,0,territorial,26,1,0.0,-1.3456236124038696
104,bayesian,1.1217537792301642e-33,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-1.752421498298645
104,bayesian,1.1217537792301642e-33,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-1.752421498298645
105,bayesian,1.152620691460317e-34,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-2.115778923034668
105,bayesian,1.152620691460317e-34,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-2.115778923034668
106,bayesian,9.354429795551022e-55,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.778869390487671
106,bayesian,9.354429795551022e-55,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.778869390487671
107,bayesian,5.9761417174724e-26,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.3691625595092773
107,bayesian,5.9761417174724e-26,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.3691625595092773
108,bayesian,4.056369569253849e-66,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.6873308420181274
108,bayesian,4.056369569253849e-66,1.0,1,territorial,1,territorial,0,territorial,29,1,0.0,-1.6873308420181274
109,bayesian,1.6885266495634454e-54,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.4133354425430298
109,bayesian,1.6885266495634454e-54,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.4133354425430298
110,bayesian,6.735139056948403e-20,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-2.0738604068756104
110,bayesian,6.735139056948403e-20,1.0,1,territorial,1,territorial,0,territorial,32,1,0.0,-2.0738604068756104
111,bayesian,2.25366141432548e-77,1.0,1,territorial,1,territorial,0,territorial,20,1,0.0,-1.4663549661636353
111,bayesian,2.25366141432548e-77,1.0,1,territorial,1,territorial,0,territorial,20,1,0.0,-1.4663549661636353
112,bayesian,1.991044567617814e-23,1.0,1,territorial,1,territorial,0,territorial,28,1,0.0,-1.9127120971679688
112,bayesian,1.991044567617814e-23,1.0,1,territorial,1,territorial,0,territorial,28,1,0.0,-1.9127120971679688
113,bayesian,6.598018289096033e-73,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.460013747215271
113,bayesian,6.598018289096033e-73,1.0,1,territorial,1,territorial,0,territorial,19,1,0.0,-1.460013747215271
114,bayesian,1.4777688913056732e-15,1.0,1,territorial,1,territorial,0,territorial,26,1,0.0,-1.2858960628509521
114,bayesian,1.4777688913056732e-15,1.0,1,territorial,1,territorial,0,territorial,26,1,0.0,-1.2858960628509521
115,bayesian,1.9206109259914025e-26,1.0,1,territorial,1,territorial,0,territorial,31,1,0.0,-1.809120774269104
115,bayesian,1.9206109259914025e-26,1.0,1,territorial,1,territorial,0,territorial,31,1,0.0,-1.809120774269104
116,bayesian,4.903614943592061e-54,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.3562095165252686
116,bayesian,4.903614943592061e-54,1.0,1,territorial,1,territorial,0,territorial,24,1,0.0,-1.3562095165252686
117,bayesian,1.0071605167142296e-42,1.0,1,territorial,1,territorial,0,territorial,16,1,0.0,-1.4639675617218018
