episode,agent_type,episode_reward,reward_100ep_mean
100,static,0.0,0.15
101,static,0.0,0.15
102,static,0.0,0.14
103,static,0.0,0.14
104,static,0.0,0.14
105,static,0.0,0.13
106,static,0.0,0.12
107,static,0.0,0.12
108,static,0.0,0.12
109,static,0.0,0.12
110,static,0.0,0.11
111,static,0.0,0.11
112,static,0.0,0.11
113,static,1.0,0.12
114,static,0.0,0.12
115,static,0.0,0.12
116,static,0.0,0.12
117,static,0.0,0.12
118,static,0.0,0.12
119,static,0.0,0.12
120,static,0.0,0.11
121,static,0.0,0.1
122,static,0.0,0.1
123,static,0.0,0.1
124,static,0.0,0.09
125,static,1.0,0.1
126,static,0.0,0.09
127,static,1.0,0.09
128,static,0.0,0.09
129,static,0.0,0.09
130,static,0.0,0.09
131,static,0.0,0.08
132,static,0.0,0.07
133,static,0.0,0.07
134,static,0.0,0.07
135,static,0.0,0.07
136,static,0.0,0.07
137,static,0.0,0.06
138,static,0.0,0.06
139,static,0.0,0.06
140,static,0.0,0.06
141,static,0.0,0.06
142,static,0.0,0.06
143,static,0.0,0.06
144,static,0.0,0.05
145,static,0.0,0.05
146,static,0.0,0.05
147,static,0.0,0.05
148,static,0.0,0.05
149,static,0.0,0.05
150,static,0.0,0.05
151,static,1.0,0.05
152,static,0.0,0.05
153,static,0.0,0.05
154,static,0.0,0.05
155,static,1.0,0.06
156,static,0.0,0.06
157,static,0.0,0.06
158,static,0.0,0.06
159,static,0.0,0.06
160,static,0.0,0.06
161,static,0.0,0.06
162,static,0.0,0.06
163,static,0.0,0.06
164,static,0.0,0.05
165,static,0.0,0.05
166,static,0.0,0.05
167,static,1.0,0.06
168,static,0.0,0.06
169,static,0.0,0.06
170,static,0.0,0.06
171,static,0.0,0.06
172,static,0.0,0.06
173,static,0.0,0.06
174,static,0.0,0.06
175,static,0.0,0.06
176,static,0.0,0.06
177,static,1.0,0.07
178,static,0.0,0.07
179,static,0.0,0.07
180,static,0.0,0.07
181,static,0.0,0.07
182,static,0.0,0.07
183,static,0.0,0.07
184,static,0.0,0.07
185,static,0.0,0.07
186,static,0.0,0.07
187,static,0.0,0.07
188,static,0.0,0.07
189,static,0.0,0.07
190,static,0.0,0.07
191,static,1.0,0.08
192,static,0.0,0.08
193,static,0.0,0.08
194,static,0.0,0.08
195,static,0.0,0.08
196,static,1.0,0.09
197,static,0.0,0.09
198,static,0.0,0.09
199,static,0.0,0.09
200,static,0.0,0.09
201,static,0.0,0.09
202,static,0.0,0.09
203,static,0.0,0.09
204,static,0.0,0.09
205,static,0.0,0.09
206,static,1.0,0.1
207,static,0.0,0.1
208,static,0.0,0.1
209,static,0.0,0.1
210,static,0.0,0.1
211,static,0.0,0.1
212,static,0.0,0.1
213,static,0.0,0.09
214,static,0.0,0.09
215,static,0.0,0.09
216,static,0.0,0.09
217,static,0.0,0.09
218,static,0.0,0.09
219,static,0.0,0.09
220,static,0.0,0.09
221,static,0.0,0.09
222,static,0.0,0.09
223,static,0.0,0.09
224,static,0.0,0.09
225,static,0.0,0.08
226,static,0.0,0.08
227,static,0.0,0.07
228,static,0.0,0.07
229,static,0.0,0.07
230,static,0.0,0.07
231,static,0.0,0.07
232,static,0.0,0.07
233,static,0.0,0.07
234,static,1.0,0.08
235,static,0.0,0.08
236,static,0.0,0.08
237,static,0.0,0.08
238,static,0.0,0.08
239,static,0.0,0.08
240,static,0.0,0.08
241,static,0.0,0.08
242,static,0.0,0.08
243,static,1.0,0.09
244,static,0.0,0.09
245,static,0.0,0.09
246,static,0.0,0.09
247,static,0.0,0.09
248,static,0.0,0.09
249,static,1.0,0.1
250,static,0.0,0.1
251,static,0.0,0.09
252,static,0.0,0.09
253,static,0.0,0.09
254,static,0.0,0.09
255,static,0.0,0.08
256,static,0.0,0.08
257,static,0.0,0.08
258,static,0.0,0.08
259,static,0.0,0.08
260,static,0.0,0.08
261,static,0.0,0.08
262,static,0.0,0.08
263,static,0.0,0.08
264,static,0.0,0.08
265,static,0.0,0.08
266,static,0.0,0.08
267,static,0.0,0.07
268,static,0.0,0.07
269,static,0.0,0.07
270,static,0.0,0.07
271,static,0.0,0.07
272,static,0.0,0.07
273,static,0.0,0.07
274,static,0.0,0.07
275,static,0.0,0.07
276,static,1.0,0.08
277,static,0.0,0.07
278,static,0.0,0.07
279,static,0.0,0.07
280,static,1.0,0.08
281,static,0.0,0.08
282,static,0.0,0.08
283,static,0.0,0.08
284,static,1.0,0.09
285,static,0.0,0.09
286,static,0.0,0.09
287,static,0.0,0.09
288,static,0.0,0.09
289,static,0.0,0.09
290,static,0.0,0.09
291,static,0.0,0.08
292,static,0.0,0.08
293,static,0.0,0.08
294,static,0.0,0.08
295,static,0.0,0.08
296,static,1.0,0.08
297,static,1.0,0.09
298,static,0.0,0.09
299,static,0.0,0.09
300,static,0.0,0.09
301,static,1.0,0.1
302,static,0.0,0.1
303,static,0.0,0.1
304,static,0.0,0.1
305,static,0.0,0.1
306,static,0.0,0.09
307,static,0.0,0.09
308,static,0.0,0.09
309,static,0.0,0.09
310,static,1.0,0.1
311,static,0.0,0.1
312,static,0.0,0.1
313,static,0.0,0.1
314,static,0.0,0.1
315,static,0.0,0.1
316,static,0.0,0.1
317,static,0.0,0.1
318,static,0.0,0.1
319,static,0.0,0.1
320,static,1.0,0.11
321,static,0.0,0.11
322,static,0.0,0.11
323,static,0.0,0.11
324,static,0.0,0.11
325,static,0.0,0.11
326,static,0.0,0.11
327,static,0.0,0.11
328,static,0.0,0.11
329,static,0.0,0.11
330,static,0.0,0.11
331,static,0.0,0.11
332,static,0.0,0.11
333,static,0.0,0.11
334,static,0.0,0.1
335,static,0.0,0.1
336,static,0.0,0.1
337,static,0.0,0.1
338,static,0.0,0.1
339,static,0.0,0.1
340,static,0.0,0.1
341,static,1.0,0.11
342,static,0.0,0.11
343,static,0.0,0.1
344,static,0.0,0.1
345,static,0.0,0.1
346,static,0.0,0.1
347,static,0.0,0.1
348,static,0.0,0.1
349,static,0.0,0.09
350,static,0.0,0.09
351,static,0.0,0.09
352,static,0.0,0.09
353,static,0.0,0.09
354,static,0.0,0.09
355,static,0.0,0.09
356,static,0.0,0.09
357,static,0.0,0.09
358,static,0.0,0.09
359,static,0.0,0.09
360,static,0.0,0.09
361,static,0.0,0.09
362,static,0.0,0.09
363,static,0.0,0.09
364,static,0.0,0.09
365,static,0.0,0.09
366,static,0.0,0.09
367,static,0.0,0.09
368,static,0.0,0.09
369,static,0.0,0.09
370,static,0.0,0.09
371,static,0.0,0.09
372,static,0.0,0.09
373,static,0.0,0.09
374,static,0.0,0.09
375,static,0.0,0.09
376,static,0.0,0.08
377,static,0.0,0.08
378,static,0.0,0.08
379,static,1.0,0.09
380,static,0.0,0.08
381,static,0.0,0.08
382,static,0.0,0.08
383,static,0.0,0.08
384,static,0.0,0.07
385,static,0.0,0.07
386,static,1.0,0.08
387,static,0.0,0.08
388,static,0.0,0.08
389,static,0.0,0.08
390,static,1.0,0.09
391,static,0.0,0.09
392,static,0.0,0.09
393,static,0.0,0.09
394,static,0.0,0.09
395,static,0.0,0.09
396,static,0.0,0.08
397,static,0.0,0.07
398,static,0.0,0.07
399,static,0.0,0.07
400,static,0.0,0.07
401,static,0.0,0.06
402,static,0.0,0.06
403,static,0.0,0.06
404,static,0.0,0.06
405,static,0.0,0.06
406,static,0.0,0.06
407,static,1.0,0.07
408,static,0.0,0.07
409,static,0.0,0.07
410,static,0.0,0.06
411,static,0.0,0.06
412,static,0.0,0.06
413,static,1.0,0.07
414,static,1.0,0.08
415,static,0.0,0.08
416,static,0.0,0.08
417,static,0.0,0.08
418,static,0.0,0.08
419,static,0.0,0.08
420,static,0.0,0.07
421,static,0.0,0.07
422,static,0.0,0.07
423,static,0.0,0.07
424,static,0.0,0.07
425,static,0.0,0.07
426,static,0.0,0.07
427,static,0.0,0.07
428,static,0.0,0.07
429,static,0.0,0.07
430,static,0.0,0.07
431,static,1.0,0.08
432,static,0.0,0.08
433,static,0.0,0.08
434,static,1.0,0.09
435,static,0.0,0.09
436,static,0.0,0.09
437,static,0.0,0.09
438,static,0.0,0.09
439,static,0.0,0.09
440,static,0.0,0.09
441,static,0.0,0.08
442,static,0.0,0.08
443,static,0.0,0.08
444,static,0.0,0.08
445,static,1.0,0.09
446,static,0.0,0.09
447,static,0.0,0.09
448,static,0.0,0.09
449,static,0.0,0.09
450,static,0.0,0.09
451,static,0.0,0.09
452,static,0.0,0.09
453,static,0.0,0.09
454,static,0.0,0.09
455,static,0.0,0.09
456,static,0.0,0.09
457,static,0.0,0.09
458,static,0.0,0.09
459,static,0.0,0.09
460,static,1.0,0.1
461,static,0.0,0.1
462,static,0.0,0.1
463,static,0.0,0.1
464,static,0.0,0.1
465,static,0.0,0.1
466,static,0.0,0.1
467,static,0.0,0.1
468,static,0.0,0.1
469,static,0.0,0.1
470,static,0.0,0.1
471,static,1.0,0.11
472,static,0.0,0.11
473,static,0.0,0.11
474,static,0.0,0.11
475,static,0.0,0.11
476,static,0.0,0.11
477,static,0.0,0.11
478,static,0.0,0.11
479,static,0.0,0.1
480,static,0.0,0.1
481,static,0.0,0.1
482,static,0.0,0.1
483,static,0.0,0.1
484,static,1.0,0.11
485,static,0.0,0.11
486,static,0.0,0.1
487,static,0.0,0.1
488,static,1.0,0.11
489,static,0.0,0.11
490,static,0.0,0.1
491,static,0.0,0.1
492,static,0.0,0.1
493,static,0.0,0.1
494,static,0.0,0.1
495,static,0.0,0.1
496,static,0.0,0.1
497,static,0.0,0.1
498,static,0.0,0.1
499,static,0.0,0.1
