episode,agent_type,current_model_id,current_model_name,true_end_policy,switch_point,model_correct,him_triggered,log_lik_per_step,episode_reward
30,him_her,1,territorial,territorial,16,1,0,-1.4328469038009644,0.0
31,him_her,1,territorial,territorial,29,1,0,-1.8127226829528809,0.0
32,him_her,1,territorial,territorial,20,1,0,-1.5050938129425049,0.0
33,him_her,1,territorial,territorial,23,1,0,-1.3502236604690552,0.0
34,him_her,1,territorial,evasive,24,0,0,-1.5202789306640625,1.0
35,him_her,1,territorial,territorial,16,1,0,-1.4727246761322021,0.0
36,him_her,1,territorial,evasive,25,0,0,-1.1094661951065063,1.0
37,him_her,0,evasive,territorial,22,0,1,-3.022263288497925,1.0
38,him_her,1,territorial,territorial,27,1,1,-3.7184929847717285,1.0
39,him_her,1,territorial,territorial,16,1,0,-1.43077552318573,1.0
40,him_her,1,territorial,territorial,18,1,0,-1.5703786611557007,0.0
41,him_her,1,territorial,territorial,24,1,0,-1.3326528072357178,0.0
42,him_her,1,territorial,evasive,29,0,0,-1.8505666255950928,1.0
43,him_her,1,territorial,evasive,33,0,1,-2.8080811500549316,1.0
44,him_her,1,territorial,territorial,28,1,1,-2.810025215148926,1.0
45,him_her,1,territorial,territorial,19,1,0,-1.4765894412994385,0.0
46,him_her,1,territorial,territorial,18,1,0,-1.5593479871749878,0.0
47,him_her,1,territorial,territorial,25,1,0,-1.280508041381836,0.0
48,him_her,1,territorial,territorial,33,1,1,-2.2277870178222656,1.0
49,him_her,1,territorial,evasive,22,0,0,-1.2039936780929565,1.0
50,him_her,1,territorial,territorial,22,1,0,-1.595903754234314,0.0
51,him_her,0,evasive,evasive,17,1,1,-5.909210681915283,1.0
52,him_her,1,territorial,evasive,21,0,1,-5.028409957885742,1.0
53,him_her,1,territorial,territorial,23,1,1,-2.967161178588867,1.0
54,him_her,1,territorial,territorial,22,1,0,-1.4386634826660156,0.0
55,him_her,1,territorial,territorial,22,1,0,-1.3081843852996826,0.0
56,him_her,1,territorial,territorial,25,1,0,-1.3364872932434082,0.0
57,him_her,1,territorial,territorial,28,1,0,-1.673730731010437,0.0
58,him_her,1,territorial,territorial,33,1,0,-1.6083170175552368,0.0
59,him_her,1,territorial,territorial,26,1,0,-1.3280903100967407,0.0
60,him_her,1,territorial,evasive,29,0,0,-0.9259920120239258,1.0
61,him_her,1,territorial,territorial,31,1,1,-2.317739486694336,0.0
62,him_her,1,territorial,territorial,25,1,1,-2.237128734588623,1.0
63,him_her,1,territorial,territorial,22,1,0,-1.3236151933670044,0.0
64,him_her,1,territorial,territorial,16,1,0,-1.490725040435791,0.0
65,him_her,1,territorial,territorial,24,1,0,-1.4420450925827026,0.0
66,him_her,1,territorial,territorial,33,1,1,-2.558689594268799,0.0
67,him_her,1,territorial,territorial,25,1,0,-1.3623934984207153,0.0
68,him_her,1,territorial,evasive,30,0,0,-1.572374701499939,1.0
69,him_her,1,territorial,territorial,29,1,0,-1.7590067386627197,1.0
70,him_her,1,territorial,territorial,28,1,0,-1.7821567058563232,1.0
71,him_her,0,evasive,evasive,21,1,1,-2.6412558555603027,1.0
72,him_her,1,territorial,territorial,22,1,1,-4.889089584350586,1.0
73,him_her,1,territorial,territorial,24,1,0,-1.4387099742889404,0.0
74,him_her,1,territorial,evasive,29,0,0,-1.4900250434875488,1.0
75,him_her,1,territorial,territorial,33,1,0,-1.6139299869537354,0.0
76,him_her,1,territorial,evasive,23,0,0,-1.343163013458252,1.0
77,him_her,0,evasive,evasive,27,1,1,-3.959540367126465,1.0
78,him_her,1,territorial,evasive,33,0,1,-2.5649447441101074,1.0
79,him_her,1,territorial,territorial,33,1,0,-1.8091002702713013,0.0
80,him_her,1,territorial,territorial,19,1,0,-1.5902291536331177,0.0
81,him_her,1,territorial,evasive,22,0,0,-1.8762590885162354,1.0
82,him_her,1,territorial,territorial,27,1,0,-1.4874335527420044,0.0
83,him_her,0,evasive,evasive,32,1,1,-2.3128881454467773,1.0
84,him_her,1,territorial,territorial,18,1,1,-5.799368858337402,0.0
85,him_her,1,territorial,territorial,19,1,0,-1.5072370767593384,0.0
86,him_her,1,territorial,territorial,30,1,0,-1.8010218143463135,1.0
87,him_her,0,evasive,territorial,23,0,1,-2.084681987762451,1.0
88,him_her,1,territorial,territorial,27,1,1,-2.1800730228424072,0.0
89,him_her,1,territorial,territorial,16,1,0,-1.4646689891815186,1.0
90,him_her,0,evasive,evasive,30,1,1,-4.369040489196777,1.0
91,him_her,1,territorial,territorial,23,1,1,-8.73620319366455,0.0
92,him_her,0,evasive,territorial,22,0,1,-4.927716255187988,1.0
93,him_her,1,territorial,territorial,23,1,1,-3.9416282176971436,0.0
94,him_her,1,territorial,territorial,22,1,0,-1.560066819190979,0.0
95,him_her,1,territorial,territorial,22,1,0,-1.3858375549316406,0.0
96,him_her,1,territorial,territorial,31,1,0,-1.9507416486740112,0.0
97,him_her,1,territorial,territorial,20,1,0,-1.4136117696762085,0.0
98,him_her,1,territorial,territorial,22,1,0,-1.486701488494873,0.0
99,him_her,1,territorial,territorial,17,1,0,-1.3843120336532593,1.0
100,him_her,1,territorial,evasive,21,0,0,-1.7654809951782227,1.0
101,him_her,1,territorial,territorial,29,1,1,-2.222627639770508,1.0
102,him_her,1,territorial,territorial,16,1,1,-2.1299049854278564,1.0
103,him_her,1,territorial,territorial,33,1,1,-2.282742977142334,0.0
104,him_her,1,territorial,territorial,30,1,0,-1.472387671470642,0.0
105,him_her,1,territorial,territorial,21,1,0,-1.543336033821106,0.0
106,him_her,0,evasive,evasive,22,1,1,-5.645345211029053,1.0
107,him_her,1,territorial,territorial,27,1,1,-4.322912693023682,1.0
108,him_her,1,territorial,evasive,21,0,1,-3.243036985397339,1.0
109,him_her,1,territorial,territorial,23,1,0,-1.3835843801498413,0.0
110,him_her,1,territorial,evasive,29,0,1,-3.0705630779266357,1.0
111,him_her,1,territorial,territorial,18,1,0,-1.4010732173919678,0.0
112,him_her,1,territorial,territorial,24,1,0,-1.2474983930587769,0.0
113,him_her,1,territorial,evasive,32,0,1,-2.098824977874756,1.0
114,him_her,1,territorial,territorial,31,1,1,-2.0760247707366943,0.0
115,him_her,1,territorial,territorial,18,1,0,-1.5023881196975708,0.0
116,him_her,1,territorial,evasive,22,0,1,-2.9888370037078857,1.0
117,him_her,1,territorial,territorial,22,1,0,-1.5881364345550537,0.0
118,him_her,0,evasive,evasive,32,1,1,-3.8232076168060303,1.0
119,him_her,1,territorial,territorial,18,1,1,-6.118282318115234,0.0
120,him_her,1,territorial,territorial,17,1,0,-1.7715246677398682,1.0
121,him_her,1,territorial,territorial,25,1,0,-1.3253397941589355,0.0
122,him_her,1,territorial,territorial,31,1,1,-2.1448183059692383,0.0
123,him_her,1,territorial,territorial,27,1,0,-1.5588490962982178,1.0
124,him_her,0,evasive,evasive,32,1,1,-4.615950584411621,1.0
125,him_her,1,territorial,territorial,17,1,1,-5.1632866859436035,0.0
126,him_her,1,territorial,territorial,19,1,0,-1.4906878471374512,0.0
127,him_her,1,territorial,evasive,26,0,1,-2.401710271835327,1.0
128,him_her,1,territorial,evasive,22,0,0,-1.5048236846923828,1.0
129,him_her,1,territorial,evasive,26,0,0,-1.8989067077636719,1.0
130,him_her,1,territorial,territorial,17,1,0,-1.489814281463623,1.0
131,him_her,1,territorial,territorial,33,1,0,-1.7480063438415527,0.0
132,him_her,1,territorial,evasive,26,0,0,-0.15159177780151367,1.0
133,him_her,1,territorial,territorial,32,1,1,-3.771228790283203,1.0
134,him_her,1,territorial,territorial,31,1,1,-2.180920362472534,1.0
135,him_her,1,territorial,territorial,18,1,0,-1.3363591432571411,1.0
136,him_her,1,territorial,territorial,22,1,0,-1.2955929040908813,1.0
137,him_her,0,evasive,territorial,22,0,1,-2.7857723236083984,1.0
138,him_her,1,territorial,territorial,28,1,1,-2.4972314834594727,0.0
139,him_her,1,territorial,territorial,27,1,0,-1.4772144556045532,0.0
140,him_her,1,territorial,evasive,32,0,1,-3.180006980895996,1.0
141,him_her,1,territorial,territorial,33,1,1,-2.0166397094726562,0.0
142,him_her,1,territorial,territorial,19,1,0,-1.7862575054168701,1.0
143,him_her,1,territorial,evasive,33,0,1,-3.8663692474365234,1.0
144,him_her,1,territorial,evasive,19,0,0,-1.8856370449066162,1.0
145,him_her,1,territorial,territorial,17,1,0,-1.5068550109863281,0.0
146,him_her,1,territorial,territorial,18,1,0,-1.3936697244644165,0.0
147,him_her,1,territorial,territorial,21,1,0,-1.3994677066802979,0.0
148,him_her,1,territorial,territorial,27,1,1,-2.2321975231170654,1.0
149,him_her,1,territorial,evasive,30,0,0,-1.1125965118408203,1.0
150,him_her,1,territorial,territorial,28,1,0,-1.4966806173324585,0.0
151,him_her,0,evasive,territorial,21,0,1,-2.952378034591675,1.0
152,him_her,1,territorial,territorial,26,1,1,-7.372288703918457,1.0
153,him_her,1,territorial,territorial,23,1,0,-1.446624994277954,1.0
154,him_her,1,territorial,territorial,29,1,1,-2.197216510772705,1.0
155,him_her,0,evasive,evasive,29,1,1,-3.6294171810150146,1.0
156,him_her,1,territorial,territorial,23,1,1,-3.5284385681152344,0.0
157,him_her,1,territorial,territorial,16,1,0,-1.5717748403549194,0.0
158,him_her,1,territorial,evasive,21,0,1,-2.51371431350708,1.0
159,him_her,1,territorial,territorial,23,1,0,-1.5250283479690552,0.0
160,him_her,1,territorial,territorial,26,1,0,-1.2651100158691406,0.0
161,him_her,1,territorial,territorial,24,1,0,-1.507240891456604,0.0
162,him_her,1,territorial,territorial,29,1,0,-1.6325299739837646,0.0
163,him_her,1,territorial,territorial,33,1,1,-2.299004077911377,0.0
164,him_her,1,territorial,evasive,17,0,1,-2.0140058994293213,1.0
165,him_her,1,territorial,territorial,18,1,0,-1.470510482788086,0.0
166,him_her,1,territorial,territorial,31,1,0,-1.4553130865097046,0.0
167,him_her,1,territorial,territorial,25,1,0,-1.3511632680892944,0.0
168,him_her,1,territorial,territorial,19,1,0,-1.6725963354110718,1.0
169,him_her,1,territorial,territorial,22,1,0,-1.3501390218734741,0.0
170,him_her,1,territorial,territorial,25,1,0,-1.1377968788146973,0.0
171,him_her,1,territorial,territorial,27,1,0,-1.2876055240631104,0.0
172,him_her,0,evasive,territorial,17,0,1,-2.8834476470947266,1.0
173,him_her,1,territorial,territorial,29,1,1,-5.6456193923950195,1.0
174,him_her,1,territorial,territorial,25,1,0,-1.4944807291030884,0.0
175,him_her,1,territorial,evasive,20,0,1,-3.5942165851593018,1.0
176,him_her,1,territorial,territorial,31,1,0,-1.480182409286499,0.0
177,him_her,1,territorial,territorial,32,1,1,-2.6878011226654053,1.0
178,him_her,1,territorial,territorial,33,1,0,-1.6163538694381714,0.0
179,him_her,1,territorial,territorial,22,1,0,-1.5016847848892212,0.0
180,him_her,1,territorial,territorial,21,1,0,-1.4133896827697754,0.0
181,him_her,0,evasive,evasive,17,1,1,-2.906705856323242,1.0
182,him_her,1,territorial,territorial,17,1,1,-7.2062273025512695,0.0
183,him_her,0,evasive,territorial,33,0,1,-2.6484572887420654,0.0
184,him_her,1,territorial,evasive,18,0,1,-8.85317325592041,1.0
185,him_her,1,territorial,territorial,16,1,0,-1.5591459274291992,0.0
186,him_her,1,territorial,territorial,30,1,0,-1.6137081384658813,0.0
187,him_her,1,territorial,territorial,25,1,0,-1.6184511184692383,1.0
188,him_her,1,territorial,territorial,25,1,0,-1.239672064781189,0.0
189,him_her,1,territorial,territorial,17,1,0,-1.4860221147537231,0.0
190,him_her,0,evasive,evasive,33,1,1,-5.64161491394043,1.0
191,him_her,1,territorial,territorial,18,1,1,-5.183797359466553,0.0
192,him_her,1,territorial,territorial,23,1,0,-1.495813012123108,0.0
193,him_her,1,territorial,territorial,18,1,0,-1.4468733072280884,0.0
194,him_her,1,territorial,territorial,33,1,0,-1.607239007949829,0.0
195,him_her,1,territorial,territorial,32,1,0,-1.894623875617981,0.0
196,him_her,1,territorial,territorial,23,1,0,-1.7358176708221436,1.0
197,him_her,1,territorial,territorial,18,1,0,-1.456774353981018,0.0
198,him_her,1,territorial,territorial,31,1,0,-1.7822524309158325,0.0
199,him_her,1,territorial,evasive,28,0,0,-1.5553501844406128,1.0
