episode,agent_type,episode_reward,reward_100ep_mean
0,vanilla,1.0,1.0
1,vanilla,1.0,1.0
2,vanilla,1.0,1.0
3,vanilla,1.0,1.0
4,vanilla,1.0,1.0
5,vanilla,1.0,1.0
6,vanilla,0.0,0.8571428571428571
7,vanilla,1.0,0.875
8,vanilla,0.0,0.7777777777777778
9,vanilla,0.0,0.7
10,vanilla,1.0,0.7272727272727273
11,vanilla,0.0,0.6666666666666666
12,vanilla,0.0,0.6153846153846154
13,vanilla,1.0,0.6428571428571429
14,vanilla,1.0,0.6666666666666666
15,vanilla,0.0,0.625
16,vanilla,1.0,0.6470588235294118
17,vanilla,0.0,0.6111111111111112
18,vanilla,0.0,0.5789473684210527
19,vanilla,0.0,0.55
20,vanilla,1.0,0.5714285714285714
21,vanilla,1.0,0.5909090909090909
22,vanilla,0.0,0.5652173913043478
23,vanilla,0.0,0.5416666666666666
24,vanilla,1.0,0.56
25,vanilla,0.0,0.5384615384615384
26,vanilla,1.0,0.5555555555555556
27,vanilla,1.0,0.5714285714285714
28,vanilla,0.0,0.5517241379310345
29,vanilla,1.0,0.5666666666666667
30,vanilla,0.0,0.5483870967741935
31,vanilla,0.0,0.53125
32,vanilla,0.0,0.5151515151515151
33,vanilla,1.0,0.5294117647058824
34,vanilla,1.0,0.5428571428571428
35,vanilla,1.0,0.5555555555555556
36,vanilla,0.0,0.5405405405405406
37,vanilla,0.0,0.5263157894736842
38,vanilla,0.0,0.5128205128205128
39,vanilla,0.0,0.5
40,vanilla,0.0,0.4878048780487805
41,vanilla,0.0,0.47619047619047616
42,vanilla,0.0,0.46511627906976744
43,vanilla,0.0,0.45454545454545453
44,vanilla,1.0,0.4666666666666667
45,vanilla,1.0,0.4782608695652174
46,vanilla,0.0,0.46808510638297873
47,vanilla,0.0,0.4583333333333333
48,vanilla,0.0,0.4489795918367347
49,vanilla,0.0,0.44
50,vanilla,1.0,0.45098039215686275
51,vanilla,1.0,0.46153846153846156
52,vanilla,0.0,0.4528301886792453
53,vanilla,0.0,0.4444444444444444
54,vanilla,1.0,0.45454545454545453
55,vanilla,0.0,0.44642857142857145
56,vanilla,0.0,0.43859649122807015
57,vanilla,1.0,0.4482758620689655
58,vanilla,0.0,0.4406779661016949
59,vanilla,0.0,0.43333333333333335
60,vanilla,0.0,0.4262295081967213
61,vanilla,0.0,0.41935483870967744
62,vanilla,0.0,0.4126984126984127
63,vanilla,1.0,0.421875
64,vanilla,0.0,0.4153846153846154
65,vanilla,0.0,0.4090909090909091
66,vanilla,0.0,0.40298507462686567
67,vanilla,0.0,0.39705882352941174
68,vanilla,0.0,0.391304347826087
69,vanilla,0.0,0.38571428571428573
70,vanilla,0.0,0.38028169014084506
71,vanilla,0.0,0.375
72,vanilla,0.0,0.3698630136986301
73,vanilla,0.0,0.36486486486486486
74,vanilla,0.0,0.36
75,vanilla,0.0,0.35526315789473684
76,vanilla,0.0,0.35064935064935066
77,vanilla,0.0,0.34615384615384615
78,vanilla,0.0,0.34177215189873417
79,vanilla,0.0,0.3375
80,vanilla,0.0,0.3333333333333333
81,vanilla,0.0,0.32926829268292684
82,vanilla,0.0,0.3253012048192771
