episode,agent_type,current_model_id,current_model_name,true_end_policy,switch_point,model_correct,him_triggered,log_lik_per_step,episode_reward
36,him_her,1,territorial,territorial,32,1,0,-1.6809130907058716,0.0
37,him_her,1,territorial,territorial,27,1,0,-1.3630566596984863,0.0
38,him_her,0,evasive,evasive,16,1,1,-3.678436279296875,1.0
39,him_her,1,territorial,territorial,17,1,1,-5.536911487579346,0.0
40,him_her,1,territorial,territorial,20,1,0,-1.386924147605896,0.0
41,him_her,1,territorial,evasive,29,0,0,-1.0985331535339355,1.0
42,him_her,1,territorial,evasive,31,0,0,-1.7419401407241821,1.0
43,him_her,1,territorial,territorial,24,1,0,-1.4644666910171509,0.0
44,him_her,1,territorial,territorial,32,1,0,-1.4027694463729858,0.0
45,him_her,1,territorial,territorial,16,1,0,-1.5006290674209595,0.0
46,him_her,1,territorial,territorial,24,1,0,-1.2966945171356201,0.0
47,him_her,1,territorial,territorial,31,1,0,-1.6093510389328003,0.0
48,him_her,1,territorial,territorial,33,1,0,-1.985506534576416,0.0
49,him_her,1,territorial,territorial,30,1,1,-2.487295150756836,1.0
50,him_her,0,evasive,evasive,28,1,1,-3.2356433868408203,1.0
51,him_her,1,territorial,territorial,30,1,1,-3.651273727416992,0.0
52,him_her,1,territorial,territorial,30,1,1,-3.116711139678955,1.0
53,him_her,1,territorial,territorial,16,1,0,-1.749332070350647,1.0
54,him_her,1,territorial,territorial,30,1,0,-1.9078017473220825,0.0
55,him_her,1,territorial,territorial,22,1,0,-1.4842185974121094,0.0
56,him_her,0,evasive,territorial,19,0,1,-2.392709732055664,1.0
57,him_her,1,territorial,territorial,25,1,1,-2.5877907276153564,0.0
58,him_her,1,territorial,territorial,27,1,1,-2.620736598968506,1.0
59,him_her,0,evasive,territorial,25,0,1,-5.08195686340332,1.0
60,him_her,1,territorial,territorial,26,1,1,-4.194251537322998,0.0
61,him_her,1,territorial,territorial,30,1,1,-2.4088492393493652,1.0
62,him_her,1,territorial,evasive,29,0,1,-2.211775541305542,1.0
63,him_her,0,evasive,territorial,24,0,1,-4.791705131530762,1.0
64,him_her,1,territorial,territorial,27,1,1,-3.5275981426239014,1.0
65,him_her,1,territorial,territorial,30,1,1,-2.0285658836364746,0.0
66,him_her,1,territorial,territorial,30,1,0,-1.588485836982727,0.0
67,him_her,1,territorial,evasive,19,0,0,-1.9233037233352661,1.0
68,him_her,1,territorial,territorial,23,1,0,-1.4119172096252441,0.0
69,him_her,1,territorial,territorial,26,1,0,-1.5762537717819214,0.0
70,him_her,1,territorial,territorial,31,1,1,-2.478444814682007,0.0
71,him_her,1,territorial,evasive,29,0,1,-2.9748661518096924,1.0
72,him_her,1,territorial,territorial,20,1,0,-1.2455999851226807,0.0
73,him_her,1,territorial,evasive,16,0,1,-2.129871368408203,1.0
74,him_her,1,territorial,territorial,25,1,0,-1.2008370161056519,0.0
75,him_her,0,evasive,territorial,19,0,1,-2.725550413131714,1.0
76,him_her,1,territorial,evasive,29,0,1,-2.1745381355285645,1.0
77,him_her,1,territorial,territorial,18,1,0,-1.9635097980499268,1.0
78,him_her,1,territorial,evasive,24,0,0,-1.8937991857528687,1.0
79,him_her,1,territorial,territorial,23,1,0,-1.3697588443756104,0.0
80,him_her,1,territorial,territorial,25,1,0,-1.4097819328308105,0.0
81,him_her,1,territorial,territorial,21,1,0,-1.4528675079345703,0.0
82,him_her,1,territorial,territorial,27,1,1,-2.4196691513061523,1.0
83,him_her,1,territorial,territorial,18,1,0,-1.8850114345550537,1.0
84,him_her,1,territorial,territorial,28,1,0,-1.61253821849823,0.0
85,him_her,0,evasive,evasive,32,1,1,-3.632676601409912,1.0
86,him_her,1,territorial,territorial,26,1,1,-4.698261737823486,0.0
87,him_her,1,territorial,territorial,16,1,0,-1.454145908355713,0.0
88,him_her,0,evasive,territorial,28,0,1,-2.179673910140991,1.0
89,him_her,0,evasive,territorial,26,0,0,-1.9249627590179443,1.0
90,him_her,0,evasive,evasive,22,1,0,-0.3753269612789154,1.0
91,him_her,1,territorial,evasive,25,0,1,-5.065148830413818,1.0
92,him_her,1,territorial,evasive,26,0,1,-2.3159918785095215,1.0
93,him_her,1,territorial,territorial,30,1,0,-1.6738324165344238,0.0
94,him_her,1,territorial,evasive,32,0,0,-0.9267507195472717,1.0
95,him_her,1,territorial,territorial,24,1,0,-1.4782153367996216,0.0
96,him_her,1,territorial,territorial,29,1,0,-1.93416428565979,1.0
97,him_her,1,territorial,territorial,22,1,0,-1.404072880744934,0.0
98,him_her,1,territorial,territorial,24,1,0,-1.4169948101043701,1.0
99,him_her,1,territorial,territorial,19,1,0,-1.6136572360992432,1.0
100,him_her,1,territorial,territorial,22,1,0,-1.2581340074539185,0.0
101,him_her,1,territorial,territorial,20,1,0,-1.4315422773361206,0.0
102,him_her,1,territorial,territorial,21,1,0,-1.4004571437835693,0.0
103,him_her,1,territorial,territorial,32,1,1,-2.104323148727417,0.0
104,him_her,1,territorial,territorial,30,1,1,-2.2417514324188232,0.0
105,him_her,1,territorial,territorial,27,1,0,-1.2847602367401123,0.0
106,him_her,1,territorial,evasive,20,0,0,-1.470869541168213,1.0
107,him_her,1,territorial,territorial,19,1,0,-1.560992956161499,0.0
108,him_her,1,territorial,territorial,23,1,0,-1.6871343851089478,1.0
109,him_her,1,territorial,evasive,24,0,0,-1.7746882438659668,1.0
110,him_her,1,territorial,territorial,22,1,0,-1.3119033575057983,0.0
111,him_her,1,territorial,territorial,18,1,0,-1.483221411705017,1.0
112,him_her,1,territorial,territorial,28,1,0,-1.4182244539260864,0.0
113,him_her,1,territorial,territorial,26,1,1,-2.4505233764648438,1.0
114,him_her,1,territorial,territorial,28,1,0,-1.3219096660614014,0.0
115,him_her,0,evasive,evasive,26,1,1,-7.709030628204346,1.0
116,him_her,1,territorial,territorial,25,1,1,-3.9529473781585693,0.0
117,him_her,1,territorial,evasive,16,0,1,-2.343191146850586,1.0
118,him_her,1,territorial,territorial,29,1,1,-2.335916519165039,1.0
119,him_her,0,evasive,evasive,31,1,1,-7.3880157470703125,1.0
120,him_her,0,evasive,territorial,27,0,1,-2.441653251647949,1.0
121,him_her,1,territorial,territorial,17,1,1,-5.788708209991455,0.0
122,him_her,1,territorial,territorial,21,1,0,-1.4566658735275269,0.0
123,him_her,0,evasive,territorial,28,0,1,-3.161766529083252,1.0
124,him_her,1,territorial,territorial,16,1,1,-3.2447550296783447,1.0
125,him_her,1,territorial,evasive,23,0,0,-1.815872311592102,1.0
126,him_her,1,territorial,territorial,17,1,0,-1.482374668121338,0.0
127,him_her,1,territorial,territorial,26,1,0,-1.3826375007629395,0.0
128,him_her,1,territorial,territorial,33,1,0,-1.8240249156951904,1.0
129,him_her,1,territorial,territorial,28,1,0,-1.730360507965088,1.0
130,him_her,1,territorial,territorial,29,1,0,-1.5044636726379395,0.0
131,him_her,1,territorial,territorial,23,1,0,-1.2466977834701538,0.0
132,him_her,1,territorial,evasive,21,0,1,-2.6454362869262695,1.0
133,him_her,1,territorial,evasive,30,0,1,-2.1507303714752197,1.0
134,him_her,0,evasive,territorial,19,0,1,-3.9568300247192383,1.0
135,him_her,1,territorial,territorial,17,1,1,-7.409021377563477,0.0
136,him_her,1,territorial,territorial,19,1,0,-1.5000847578048706,0.0
137,him_her,1,territorial,territorial,26,1,0,-1.4416401386260986,0.0
138,him_her,1,territorial,territorial,29,1,0,-1.5150127410888672,0.0
139,him_her,1,territorial,territorial,26,1,0,-1.4546363353729248,0.0
140,him_her,1,territorial,territorial,17,1,0,-1.4617704153060913,0.0
141,him_her,1,territorial,territorial,19,1,1,-2.916883945465088,1.0
142,him_her,1,territorial,evasive,26,0,0,-1.895870566368103,1.0
143,him_her,1,territorial,territorial,33,1,1,-2.137897253036499,0.0
144,him_her,1,territorial,evasive,16,0,0,-1.383729338645935,1.0
145,him_her,0,evasive,territorial,30,0,1,-2.4615814685821533,0.0
146,him_her,1,territorial,territorial,27,1,1,-4.465601921081543,0.0
147,him_her,1,territorial,territorial,31,1,1,-2.315378189086914,0.0
148,him_her,1,territorial,territorial,25,1,0,-1.405330777168274,0.0
149,him_her,1,territorial,territorial,28,1,1,-2.211395263671875,0.0
150,him_her,1,territorial,territorial,24,1,0,-1.3374638557434082,0.0
151,him_her,1,territorial,territorial,17,1,0,-1.9084410667419434,1.0
152,him_her,1,territorial,evasive,16,0,0,-1.7641401290893555,1.0
153,him_her,1,territorial,territorial,33,1,0,-1.9176499843597412,0.0
154,him_her,1,territorial,evasive,33,0,0,-1.7237522602081299,1.0
155,him_her,1,territorial,territorial,20,1,0,-1.3969722986221313,0.0
156,him_her,1,territorial,territorial,29,1,1,-2.2429535388946533,1.0
157,him_her,1,territorial,territorial,16,1,0,-1.4951034784317017,0.0
158,him_her,1,territorial,territorial,21,1,0,-1.5323151350021362,0.0
159,him_her,1,territorial,evasive,31,0,1,-2.4484150409698486,1.0
160,him_her,1,territorial,territorial,22,1,0,-1.4602184295654297,0.0
161,him_her,1,territorial,territorial,31,1,1,-2.0864830017089844,0.0
162,him_her,1,territorial,territorial,26,1,0,-1.4319157600402832,0.0
163,him_her,1,territorial,territorial,19,1,0,-1.5800672769546509,1.0
164,him_her,1,territorial,territorial,16,1,1,-2.142188549041748,1.0
165,him_her,1,territorial,territorial,25,1,0,-1.9042752981185913,1.0
166,him_her,1,territorial,territorial,18,1,0,-1.8202269077301025,1.0
167,him_her,1,territorial,evasive,16,0,1,-2.2733757495880127,1.0
168,him_her,0,evasive,territorial,33,0,1,-3.1472532749176025,0.0
169,him_her,1,territorial,territorial,29,1,1,-4.331932067871094,0.0
170,him_her,1,territorial,territorial,29,1,1,-2.425579071044922,1.0
171,him_her,1,territorial,territorial,16,1,1,-2.1627490520477295,1.0
172,him_her,1,territorial,territorial,24,1,0,-1.352929949760437,0.0
173,him_her,0,evasive,territorial,21,0,1,-4.76875114440918,1.0
174,him_her,1,territorial,territorial,18,1,1,-6.947900295257568,0.0
175,him_her,0,evasive,evasive,25,1,1,-3.0729215145111084,1.0
176,him_her,0,evasive,territorial,31,0,0,-1.3916804790496826,1.0
177,him_her,1,territorial,territorial,32,1,1,-4.190732479095459,0.0
178,him_her,1,territorial,territorial,29,1,0,-1.595234751701355,0.0
179,him_her,1,territorial,evasive,29,0,1,-2.898125171661377,1.0
180,him_her,1,territorial,territorial,33,1,1,-2.7885208129882812,0.0
181,him_her,1,territorial,territorial,33,1,0,-1.9934351444244385,0.0
182,him_her,1,territorial,evasive,32,0,1,-2.1898648738861084,1.0
183,him_her,1,territorial,territorial,30,1,0,-1.7576950788497925,0.0
184,him_her,1,territorial,territorial,26,1,0,-1.328418254852295,0.0
185,him_her,1,territorial,territorial,27,1,0,-1.7321597337722778,0.0
186,him_her,1,territorial,territorial,26,1,0,-1.4638950824737549,0.0
187,him_her,1,territorial,territorial,29,1,0,-1.5167310237884521,0.0
188,him_her,0,evasive,territorial,33,0,1,-2.800041675567627,0.0
189,him_her,1,territorial,territorial,23,1,1,-4.288808345794678,0.0
190,him_her,1,territorial,territorial,31,1,0,-1.665895938873291,0.0
191,him_her,1,territorial,territorial,16,1,1,-2.5826804637908936,1.0
192,him_her,1,territorial,territorial,32,1,0,-1.5640606880187988,0.0
193,him_her,0,evasive,evasive,28,1,1,-4.82952880859375,1.0
194,him_her,1,territorial,territorial,23,1,1,-5.005990982055664,0.0
195,him_her,1,territorial,territorial,27,1,0,-1.5810364484786987,0.0
196,him_her,1,territorial,territorial,33,1,1,-2.1817471981048584,0.0
197,him_her,1,territorial,territorial,33,1,1,-2.090303659439087,0.0
198,him_her,1,territorial,territorial,31,1,0,-1.7419614791870117,0.0
199,him_her,1,territorial,territorial,18,1,0,-1.4889055490493774,0.0
